t,borrow,dst,src,is_vector,rounds,optype
351,00,00000000,00000000,0,00000000,0000
352,00,00000000,00000000,0,00000000,0000
353,00,00000000,00000000,0,00000000,0000
354,00,00000000,00000000,0,00000000,0000
355,00,00000000,00000000,0,00000000,0000
356,01,11000101,11000100,1,00000110,0001
357,00,00000000,00000000,0,00000000,0000
358,00,00000000,00000000,0,00000000,0000
359,00,00000000,00000000,0,00000000,0000
360,00,00000000,00000000,0,00000000,0000
361,00,00000000,00000000,0,00000000,0000
362,01,11001011,11001010,1,00000110,0001
363,00,00000000,00000000,0,00000000,0000
364,00,00000000,00000000,0,00000000,0000
365,00,00000000,00000000,0,00000000,0000
366,00,00000000,00000000,0,00000000,0000
367,00,00000000,00000000,0,00000000,0000
368,01,11001101,11001100,1,00000110,0001
369,01,10011001,10011000,0,00000000,0011
370,00,00000000,00000000,0,00000000,0000
371,00,00000000,00000000,0,00000000,0000
372,00,00000000,00000000,0,00000000,0000
373,00,00000000,00000000,0,00000000,0000
374,01,11010011,11010010,1,00000110,0001
375,00,00000000,00000000,0,00000000,0000
376,00,00000000,00000000,0,00000000,0000
377,00,00000000,00000000,0,00000000,0000
378,00,00000000,00000000,0,00000000,0000
379,00,00000000,00000000,0,00000000,0000
380,01,11010101,11010100,1,00000110,0001
381,01,10100000,10011111,0,00000000,0011
382,00,00000000,00000000,0,00000000,0000
383,00,00000000,00000000,0,00000000,0000
384,00,00000000,00000000,0,00000000,0000
385,00,00000000,00000000,0,00000000,0000
386,01,11011011,11011010,1,00000110,0001
387,00,00000000,00000000,0,00000000,0000
388,00,00000000,00000000,0,00000000,0000
389,00,00000000,00000000,0,00000000,0000
390,00,00000000,00000000,0,00000000,0000
391,00,00000000,00000000,0,00000000,0000
392,01,11011101,11011100,1,00000110,0001
393,01,10100111,10100110,0,00000000,0011
394,00,00000000,00000000,0,00000000,0000
395,00,00000000,00000000,0,00000000,0000
396,00,00000000,00000000,0,00000000,0000
397,00,00000000,00000000,0,00000000,0000
398,01,11100011,11100010,1,00000110,0001
399,00,00000000,00000000,0,00000000,0000
400,00,00000000,00000000,0,00000000,0000
401,00,00000000,00000000,0,00000000,0000
402,00,00000000,00000000,0,00000000,0000
403,00,00000000,00000000,0,00000000,0000
404,01,11100101,11100100,1,00000110,0001
405,01,10101110,10101101,0,00000000,0011
406,00,00000000,00000000,0,00000000,0000
407,00,00000000,00000000,0,00000000,0000
408,00,00000000,00000000,0,00000000,0000
409,00,00000000,00000000,0,00000000,0000
410,01,11101011,11101010,1,00000110,0001
411,00,00000000,00000000,0,00000000,0000
412,00,00000000,00000000,0,00000000,0000
413,00,00000000,00000000,0,00000000,0000
414,00,00000000,00000000,0,00000000,0000
415,00,00000000,00000000,0,00000000,0000
416,01,11101101,11101100,1,00000110,0001
417,01,10110101,10110100,0,00000000,0011
418,00,00000000,00000000,0,00000000,0000
419,00,00000000,00000000,0,00000000,0000
420,00,00000000,00000000,0,00000000,0000
421,00,00000000,00000000,0,00000000,0000
422,01,11110011,11110010,1,00000110,0001
423,00,00000000,00000000,0,00000000,0000
424,00,00000000,00000000,0,00000000,0000
425,00,00000000,00000000,0,00000000,0000
426,00,00000000,00000000,0,00000000,0000
427,00,00000000,00000000,0,00000000,0000
428,01,11110101,11110100,1,00000110,0001
429,01,10111100,10111011,0,00000000,0011
430,00,00000000,00000000,0,00000000,0000
431,00,00000000,00000000,0,00000000,0000
432,00,00000000,00000000,0,00000000,0000
433,00,00000000,00000000,0,00000000,0000
434,01,11111011,11111010,1,00000110,0001
435,00,00000000,00000000,0,00000000,0000
436,00,00000000,00000000,0,00000000,0000
437,00,00000000,00000000,0,00000000,0000
438,00,00000000,00000000,0,00000000,0000
439,00,00000000,00000000,0,00000000,0000
440,01,11111101,11111100,1,00000110,0001
441,01,11000011,11000010,0,00000000,0011
442,00,00000000,00000000,0,00000000,0000
443,00,00000000,00000000,0,00000000,0000
444,00,00000000,00000000,0,00000000,0000
445,00,00000000,00000000,0,00000000,0000
446,01,00000011,00000010,1,00000110,0001
447,00,00000000,00000000,0,00000000,0000
448,00,00000000,00000000,0,00000000,0000
449,00,00000000,00000000,0,00000000,0000
450,00,00000000,00000000,0,00000000,0000
451,00,00000000,00000000,0,00000000,0000
452,01,00000101,00000100,1,00000110,0001
453,01,11001010,11001001,0,00000000,0011
454,00,00000000,00000000,0,00000000,0000
455,00,00000000,00000000,0,00000000,0000
456,00,00000000,00000000,0,00000000,0000
457,00,00000000,00000000,0,00000000,0000
458,01,00001011,00001010,1,00000110,0001
459,00,00000000,00000000,0,00000000,0000
460,00,00000000,00000000,0,00000000,0000
461,00,00000000,00000000,0,00000000,0000
462,00,00000000,00000000,0,00000000,0000
463,00,00000000,00000000,0,00000000,0000
464,01,00001101,00001100,1,00000110,0001
465,01,11010001,11010000,0,00000000,0011
466,00,00000000,00000000,0,00000000,0000
467,00,00000000,00000000,0,00000000,0000
468,00,00000000,00000000,0,00000000,0000
469,00,00000000,00000000,0,00000000,0000
470,01,00010011,00010010,1,00000110,0001
471,00,00000000,00000000,0,00000000,0000
472,00,00000000,00000000,0,00000000,0000
473,00,00000000,00000000,0,00000000,0000
474,00,00000000,00000000,0,00000000,0000
475,00,00000000,00000000,0,00000000,0000
476,01,00010101,00010100,1,00000110,0001
477,01,11011000,11010111,0,00000000,0011
478,00,00000000,00000000,0,00000000,0000
479,00,00000000,00000000,0,00000000,0000
480,00,00000000,00000000,0,00000000,0000
481,00,00000000,00000000,0,00000000,0000
482,01,00011011,00011010,1,00000110,0001
483,00,00000000,00000000,0,00000000,0000
484,00,00000000,00000000,0,00000000,0000
485,00,00000000,00000000,0,00000000,0000
486,00,00000000,00000000,0,00000000,0000
487,00,00000000,00000000,0,00000000,0000
488,01,00011101,00011100,1,00000110,0001
489,01,11011111,11011110,0,00000000,0011
490,00,00000000,00000000,0,00000000,0000
491,00,00000000,00000000,0,00000000,0000
492,00,00000000,00000000,0,00000000,0000
493,00,00000000,00000000,0,00000000,0000
494,01,00100011,00100010,1,00000110,0001
495,00,00000000,00000000,0,00000000,0000
496,00,00000000,00000000,0,00000000,0000
497,00,00000000,00000000,0,00000000,0000
498,00,00000000,00000000,0,00000000,0000
499,00,00000000,00000000,0,00000000,0000
500,01,00100101,00100100,1,00000110,0001
501,01,11100110,11100101,0,00000000,0011
502,00,00000000,00000000,0,00000000,0000
503,00,00000000,00000000,0,00000000,0000
504,00,00000000,00000000,0,00000000,0000
505,00,00000000,00000000,0,00000000,0000
506,01,00101011,00101010,1,00000110,0001
507,00,00000000,00000000,0,00000000,0000
508,00,00000000,00000000,0,00000000,0000
509,00,00000000,00000000,0,00000000,0000
510,00,00000000,00000000,0,00000000,0000
511,00,00000000,00000000,0,00000000,0000
512,00,00000000,00000000,0,00000000,0000
513,01,11101101,11101100,0,00000000,0011
514,00,00000000,00000000,0,00000000,0000
515,01,00101101,00101100,1,00000110,0001
516,00,00000000,00000000,0,00000000,0000
517,00,00000000,00000000,0,00000000,0000
518,00,00000000,00000000,0,00000000,0000
519,00,00000000,00000000,0,00000000,0000
520,00,00000000,00000000,0,00000000,0000
521,00,00000000,00000000,0,00000000,0000
522,00,00000000,00000000,0,00000000,0000
523,00,00000000,00000000,0,00000000,0000
524,00,00000000,00000000,0,00000000,0000
525,01,11110100,11110011,0,00000000,0011
526,00,00000000,00000000,0,00000000,0000
527,01,00110011,00110010,1,00000110,0001
528,00,00000000,00000000,0,00000000,0000
529,00,00000000,00000000,0,00000000,0000
530,00,00000000,00000000,0,00000000,0000
531,00,00000000,00000000,0,00000000,0000
532,00,00000000,00000000,0,00000000,0000
533,00,00000000,00000000,0,00000000,0000
534,00,00000000,00000000,0,00000000,0000
535,00,00000000,00000000,0,00000000,0000
536,00,00000000,00000000,0,00000000,0000
537,01,11111011,11111010,0,00000000,0011
538,00,00000000,00000000,0,00000000,0000
539,00,00000000,00000000,0,00000000,0000
540,00,00000000,00000000,0,00000000,0000
541,00,00000000,00000000,0,00000000,0000
542,00,00000000,00000000,0,00000000,0000
543,00,00000000,00000000,0,00000000,0000
544,00,00000000,00000000,0,00000000,0000
545,00,00000000,00000000,0,00000000,0000
546,00,00000000,00000000,0,00000000,0000
547,00,00000000,00000000,0,00000000,0000
548,00,00000000,00000000,0,00000000,0000
549,01,00000010,00000001,0,00000000,0011
550,00,00000000,00000000,0,00000000,0000
551,00,00000000,00000000,0,00000000,0000
552,00,00000000,00000000,0,00000000,0000
553,00,00000000,00000000,0,00000000,0000
554,00,00000000,00000000,0,00000000,0000
555,00,00000000,00000000,0,00000000,0000
556,00,00000000,00000000,0,00000000,0000
557,00,00000000,00000000,0,00000000,0000
558,00,00000000,00000000,0,00000000,0000
559,01,00110101,00110100,1,00000110,0001
560,00,00000000,00000000,0,00000000,0000
561,00,00000000,00000000,0,00000000,0000
562,00,00000000,00000000,0,00000000,0000
563,00,00000000,00000000,0,00000000,0000
564,00,00000000,00000000,0,00000000,0000
565,01,00001001,00001000,0,00000000,0011
566,01,00111011,00111010,1,00000110,0001
567,00,00000000,00000000,0,00000000,0000
568,00,00000000,00000000,0,00000000,0000
569,00,00000000,00000000,0,00000000,0000
570,00,00000000,00000000,0,00000000,0000
571,00,00000000,00000000,0,00000000,0000
572,01,00111101,00111100,1,00000110,0001
573,00,00000000,00000000,0,00000000,0000
574,00,00000000,00000000,0,00000000,0000
575,00,00000000,00000000,0,00000000,0000
576,00,00000000,00000000,0,00000000,0000
577,00,00000000,00000000,0,00000000,0000
578,01,01000011,01000010,1,00000110,0001
579,00,00000000,00000000,0,00000000,0000
580,00,00000000,00000000,0,00000000,0000
581,00,00000000,00000000,0,00000000,0000
582,00,00000000,00000000,0,00000000,0000
583,00,00000000,00000000,0,00000000,0000
584,01,01000101,01000100,1,00000110,0001
585,00,00000000,00000000,0,00000000,0000
586,00,00000000,00000000,0,00000000,0000
587,00,00000000,00000000,0,00000000,0000
588,00,00000000,00000000,0,00000000,0000
589,00,00000000,00000000,0,00000000,0000
590,01,01001011,01001010,1,00000110,0001
591,00,00000000,00000000,0,00000000,0000
592,00,00000000,00000000,0,00000000,0000
593,00,00000000,00000000,0,00000000,0000
594,00,00000000,00000000,0,00000000,0000
595,00,00000000,00000000,0,00000000,0000
596,01,01001101,01001100,1,00000110,0001
597,00,00000000,00000000,0,00000000,0000
598,00,00000000,00000000,0,00000000,0000
599,00,00000000,00000000,0,00000000,0000
600,00,00000000,00000000,0,00000000,0000
601,00,00000000,00000000,0,00000000,0000
602,01,01010011,01010010,1,00000110,0001
603,00,00000000,00000000,0,00000000,0000
604,00,00000000,00000000,0,00000000,0000
605,00,00000000,00000000,0,00000000,0000
606,00,00000000,00000000,0,00000000,0000
607,00,00000000,00000000,0,00000000,0000
608,01,00010000,00001111,0,00000000,0011
609,01,01010101,01010100,1,00000110,0001
610,00,00000000,00000000,0,00000000,0000
611,00,00000000,00000000,0,00000000,0000
612,00,00000000,00000000,0,00000000,0000
613,00,00000000,00000000,0,00000000,0000
614,00,00000000,00000000,0,00000000,0000
615,01,01011011,01011010,1,00000110,0001
616,00,00000000,00000000,0,00000000,0000
617,00,00000000,00000000,0,00000000,0000
618,00,00000000,00000000,0,00000000,0000
619,00,00000000,00000000,0,00000000,0000
620,00,00000000,00000000,0,00000000,0000
621,01,00010111,00010110,0,00000000,0011
622,01,01011101,01011100,1,00000110,0001
623,00,00000000,00000000,0,00000000,0000
624,00,00000000,00000000,0,00000000,0000
625,00,00000000,00000000,0,00000000,0000
626,00,00000000,00000000,0,00000000,0000
627,00,00000000,00000000,0,00000000,0000
628,01,01100011,01100010,1,00000110,0001
629,00,00000000,00000000,0,00000000,0000
630,00,00000000,00000000,0,00000000,0000
631,00,00000000,00000000,0,00000000,0000
632,00,00000000,00000000,0,00000000,0000
633,01,00011110,00011101,0,00000000,0011
634,01,01100101,01100100,1,00000110,0001
635,00,00000000,00000000,0,00000000,0000
636,00,00000000,00000000,0,00000000,0000
637,00,00000000,00000000,0,00000000,0000
638,00,00000000,00000000,0,00000000,0000
639,00,00000000,00000000,0,00000000,0000
640,01,01101011,01101010,1,00000110,0001
641,00,00000000,00000000,0,00000000,0000
642,00,00000000,00000000,0,00000000,0000
643,00,00000000,00000000,0,00000000,0000
644,00,00000000,00000000,0,00000000,0000
645,01,00100101,00100100,0,00000000,0011
646,01,01101101,01101100,1,00000110,0001
647,00,00000000,00000000,0,00000000,0000
648,00,00000000,00000000,0,00000000,0000
649,00,00000000,00000000,0,00000000,0000
650,00,00000000,00000000,0,00000000,0000
651,00,00000000,00000000,0,00000000,0000
652,01,01110011,01110010,1,00000110,0001
653,00,00000000,00000000,0,00000000,0000
654,00,00000000,00000000,0,00000000,0000
655,00,00000000,00000000,0,00000000,0000
656,00,00000000,00000000,0,00000000,0000
657,00,00000000,00000000,0,00000000,0000
658,01,00101100,00101011,0,00000000,0011
659,01,01110101,01110100,1,00000110,0001
660,00,00000000,00000000,0,00000000,0000
