t,half,imm,connect,dst,src1,src0,mask,optype
235,00,0,00,00000000,00000000,00000000,0,0000
236,00,0,00,00000000,00000000,00000000,0,0000
237,10,1,10,10001010,00000111,10001001,0,0010
238,00,0,00,00000000,00000000,00000000,0,0000
239,00,0,00,00000000,00000000,00000000,0,0000
240,00,0,00,00000000,00000000,00000000,0,0000
241,00,0,00,00000000,00000000,00000000,0,0000
242,00,0,00,00000000,00000000,00000000,0,0000
243,10,1,10,10001110,00000111,10001101,0,0010
244,00,0,00,00000000,00000000,00000000,0,0000
245,00,0,00,00000000,00000000,00000000,0,0000
246,00,0,00,00000000,00000000,00000000,0,0000
247,00,0,00,00000000,00000000,00000000,0,0000
248,00,0,00,00000000,00000000,00000000,0,0000
249,10,1,10,10010010,00000111,10010001,0,0010
250,00,0,00,00000000,00000000,00000000,0,0000
251,00,0,00,00000000,00000000,00000000,0,0000
252,00,0,00,00000000,00000000,00000000,0,0000
253,00,0,00,00000000,00000000,00000000,0,0000
254,00,0,00,00000000,00000000,00000000,0,0000
255,10,1,10,10010110,00000111,10010101,0,0010
256,00,0,00,00000000,00000000,00000000,0,0000
257,00,0,00,00000000,00000000,00000000,0,0000
258,00,0,00,00000000,00000000,00000000,0,0000
259,00,0,00,00000000,00000000,00000000,0,0000
260,00,0,00,00000000,00000000,00000000,0,0000
261,10,1,10,10011010,00000111,10011001,0,0010
262,00,0,00,00000000,00000000,00000000,0,0000
263,00,0,00,00000000,00000000,00000000,0,0000
264,00,0,00,00000000,00000000,00000000,0,0000
265,00,0,00,00000000,00000000,00000000,0,0000
266,00,0,00,00000000,00000000,00000000,0,0000
267,10,1,10,10011110,00000111,10011101,0,0010
268,00,0,00,00000000,00000000,00000000,0,0000
269,00,0,00,00000000,00000000,00000000,0,0000
270,00,0,00,00000000,00000000,00000000,0,0000
271,00,0,00,00000000,00000000,00000000,0,0000
272,00,0,00,00000000,00000000,00000000,0,0000
273,10,1,10,10100010,00000111,10100001,0,0010
274,00,0,00,00000000,00000000,00000000,0,0000
275,00,0,00,00000000,00000000,00000000,0,0000
276,00,0,00,00000000,00000000,00000000,0,0000
277,00,0,00,00000000,00000000,00000000,0,0000
278,00,0,00,00000000,00000000,00000000,0,0000
279,10,1,10,10100110,00000111,10100101,0,0010
280,00,0,00,00000000,00000000,00000000,0,0000
281,00,0,00,00000000,00000000,00000000,0,0000
282,00,0,00,00000000,00000000,00000000,0,0000
283,00,0,00,00000000,00000000,00000000,0,0000
284,00,0,00,00000000,00000000,00000000,0,0000
285,10,1,10,10101010,00000111,10101001,0,0010
286,00,0,00,00000000,00000000,00000000,0,0000
287,00,0,00,00000000,00000000,00000000,0,0000
288,00,0,00,00000000,00000000,00000000,0,0000
289,00,0,00,00000000,00000000,00000000,0,0000
290,00,0,00,00000000,00000000,00000000,0,0000
291,10,1,10,10101110,00000111,10101101,0,0010
292,00,0,00,00000000,00000000,00000000,0,0000
293,00,0,00,00000000,00000000,00000000,0,0000
294,00,0,00,00000000,00000000,00000000,0,0000
295,00,0,00,00000000,00000000,00000000,0,0000
296,00,0,00,00000000,00000000,00000000,0,0000
297,10,1,10,10110010,00000111,10110001,0,0010
298,00,0,00,00000000,00000000,00000000,0,0000
299,00,0,00,00000000,00000000,00000000,0,0000
300,00,0,00,00000000,00000000,00000000,0,0000
301,00,0,00,00000000,00000000,00000000,0,0000
302,00,0,00,00000000,00000000,00000000,0,0000
303,10,1,10,10110110,00000111,10110101,0,0010
304,00,0,00,00000000,00000000,00000000,0,0000
305,00,0,00,00000000,00000000,00000000,0,0000
306,00,0,00,00000000,00000000,00000000,0,0000
307,00,0,00,00000000,00000000,00000000,0,0000
308,00,0,00,00000000,00000000,00000000,0,0000
309,10,1,10,10111010,00000111,10111001,0,0010
310,00,0,00,00000000,00000000,00000000,0,0000
311,00,0,00,00000000,00000000,00000000,0,0000
312,00,0,00,00000000,00000000,00000000,0,0000
313,00,0,00,00000000,00000000,00000000,0,0000
314,00,0,00,00000000,00000000,00000000,0,0000
315,10,1,10,10111110,00000111,10111101,0,0010
316,00,0,00,00000000,00000000,00000000,0,0000
317,00,0,00,00000000,00000000,00000000,0,0000
318,00,0,00,00000000,00000000,00000000,0,0000
319,00,0,00,00000000,00000000,00000000,0,0000
320,00,0,00,00000000,00000000,00000000,0,0000
321,10,1,10,11000010,00000111,11000001,0,0010
322,00,0,00,00000000,00000000,00000000,0,0000
323,00,0,00,00000000,00000000,00000000,0,0000
324,00,0,00,00000000,00000000,00000000,0,0000
325,00,0,00,00000000,00000000,00000000,0,0000
326,00,0,00,00000000,00000000,00000000,0,0000
327,10,1,10,11000110,00000111,11000101,0,0010
328,00,0,00,00000000,00000000,00000000,0,0000
329,00,0,00,00000000,00000000,00000000,0,0000
330,00,0,00,00000000,00000000,00000000,0,0000
331,00,0,00,00000000,00000000,00000000,0,0000
332,00,0,00,00000000,00000000,00000000,0,0000
333,10,1,10,11001010,00000111,11001001,0,0010
334,00,0,00,00000000,00000000,00000000,0,0000
335,00,0,00,00000000,00000000,00000000,0,0000
336,00,0,00,00000000,00000000,00000000,0,0000
337,00,0,00,00000000,00000000,00000000,0,0000
338,00,0,00,00000000,00000000,00000000,0,0000
339,10,1,10,11001110,00000111,11001101,0,0010
340,00,0,00,00000000,00000000,00000000,0,0000
341,00,0,00,00000000,00000000,00000000,0,0000
342,00,0,00,00000000,00000000,00000000,0,0000
343,00,0,00,00000000,00000000,00000000,0,0000
