cycle,load,store,vector,scalar,sfu,reserved,eop,word_hex
66,0x00000000000,0x00000000000,0x033c0146c,0x10f07044,0x00000000,0,0,0000000000000000000000cf0051b08783822000000000
67,0x00000000000,0x00000000000,0x0340014ac,0x00000000,0x00000000,0,0,0000000000000000000000d00052b00000000000000000
68,0x00000000000,0x00000000000,0x0342014cc,0x1110b084,0x00000000,0,0,0000000000000000000000d08053308885842000000000
69,0x00000000000,0x00000000000,0x249898843,0x0d6d4d24,0x22221061,0,0,00000000000000000000092626210c6b6a692222210610
70,0x00000000000,0x00000000000,0x0344014ec,0x14739364,0x00000000,0,0,0000000000000000000000d10053b0a39c9b2000000000
71,0x00000000000,0x00000000000,0x03740180c,0x00000000,0x00000000,0,0,0000000000000000000000dd0060300000000000000000
72,0x00000000000,0x00000000000,0x03760182c,0x00000000,0x00000000,0,0,0000000000000000000000dd8060b00000000000000000
73,0x00000000000,0x00000000000,0x249c98863,0x1130f0c4,0x00000000,0,0,00000000000000000000092726218c8987862000000000
74,0x00000000000,0x00000000000,0x037a0186c,0x1493d3a4,0x00000000,0,0,0000000000000000000000de8061b0a49e9d2000000000
75,0x00000000000,0x00000000000,0x021e0012b,0x14b413e4,0x22625061,0,0,0000000000000000000000878004aca5a09f2226250610
76,0x00000000000,0x00000000000,0x03780184c,0x00000000,0x00000000,0,0,0000000000000000000000de0061300000000000000000
77,0x00000000000,0x00000000000,0x24a098883,0x14d45424,0x00000000,0,0,00000000000000000000092826220ca6a2a12000000000
78,0x00000000000,0x00000000000,0x037c0188c,0x00000000,0x00000000,0,0,0000000000000000000000df0062300000000000000000
79,0x00000000000,0x00000000000,0x037e018ac,0x18577744,0x00000000,0,0,0000000000000000000000df8062b0c2bbba2000000000
80,0x00000000000,0x00000000000,0x0380018cc,0x11513104,0x00000000,0,0,0000000000000000000000e00063308a89882000000000
81,0x00000000000,0x00000000000,0x02200016b,0x14f49464,0x22a29061,0,0,0000000000000000000000880005aca7a4a3222a290610
82,0x00000000000,0x00000000000,0x24a4988a3,0x00000000,0x00000000,0,0,00000000000000000000092926228c0000000000000000
83,0x00000000000,0x00000000000,0x0382018ec,0x1877b784,0x00000000,0,0,0000000000000000000000e08063b0c3bdbc2000000000
84,0x00000000000,0x00000000000,0x03b201c0c,0x1514d4a4,0x00000000,0,0,0000000000000000000000ec807030a8a6a52000000000
85,0x00000000000,0x00000000000,0x03b401c2c,0x00000000,0x00000000,0,0,0000000000000000000000ed0070b00000000000000000
86,0x00000000000,0x00000000000,0x24a8988c3,0x00000000,0x00000000,0,0,00000000000000000000092a26230c0000000000000000
87,0x00000000000,0x00000000000,0x0222001ab,0x1897f7c4,0x22e2d061,0,0,0000000000000000000000888006acc4bfbe222e2d0610
88,0x00000000000,0x00000000000,0x03b601c4c,0x00000000,0x00000000,0,0,0000000000000000000000ed8071300000000000000000
89,0x00000000000,0x00000000000,0x03b801c6c,0x00000000,0x00000000,0,0,0000000000000000000000ee0071b00000000000000000
90,0x00000000000,0x00000000000,0x24ac988e3,0x18d87844,0x00000000,0,0,00000000000000000000092b26238cc6c3c22000000000
91,0x00000000000,0x00000000000,0x03bc01cac,0x153514e4,0x00000000,0,0,0000000000000000000000ef0072b0a9a8a72000000000
92,0x00000000000,0x00000000000,0x03be01ccc,0x00000000,0x00000000,0,0,0000000000000000000000ef8073300000000000000000
93,0x00000000000,0x00000000000,0x0224001eb,0x02e201e2,0x25251061,0,0,0000000000000000000000890007ac17100f1252510610
94,0x00000000000,0x00000000000,0x24d0d6c03,0x18b83804,0x00000000,0,0,00000000000000000000093435b00cc5c1c02000000000
95,0x00000000000,0x00000000000,0x03ba01c8c,0x00000000,0x00000000,0,0,0000000000000000000000ee8072300000000000000000
96,0x00000000000,0x00000000000,0x03c001cec,0x1c3b5b24,0x00000000,0,0,0000000000000000000000f00073b0e1dad92000000000
97,0x00000000000,0x00000000000,0x000000000,0x1c5b9b64,0x00000000,0,0,000000000000000000000000000000e2dcdb2000000000
98,0x00000000000,0x00000000000,0x24d4d6c23,0x00000000,0x00000000,0,0,00000000000000000000093535b08c0000000000000000
99,0x00000000000,0x00000000000,0x02260022b,0x00000000,0x25655061,0,0,0000000000000000000000898008ac0000000256550610
100,0x00000000000,0x00000000000,0x000000000,0x00000000,0x00000000,0,0,0000000000000000000000000000000000000000000000
101,0x00000000000,0x00000000000,0x000000000,0x18f8b884,0x00000000,0,0,000000000000000000000000000000c7c5c42000000000
102,0x00000000000,0x00000000000,0x24d8d6c43,0x1c7bdba4,0x00000000,0,0,00000000000000000000093635b10ce3dedd2000000000
103,0x00000000000,0x00000000000,0x000000000,0x1c9c1be4,0x00000000,0,0,000000000000000000000000000000e4e0df2000000000
104,0x00000000000,0x00000000000,0x000000000,0x1cbc5c24,0x00000000,0,0,000000000000000000000000000000e5e2e12000000000
105,0x00000000000,0x00000000000,0x02280026b,0x03024222,0x25a59061,0,0,00000000000000000000008a0009ac181211125a590610
106,0x00000000000,0x00000000000,0x24dcd6c63,0x00000000,0x00000000,0,0,00000000000000000000093735b18c0000000000000000
107,0x00000000000,0x00000000000,0x000000000,0x00000000,0x00000000,0,0,0000000000000000000000000000000000000000000000
108,0x00000000000,0x00000000000,0x000000000,0x1918f8c4,0x00000000,0,0,000000000000000000000000000000c8c7c62000000000
109,0x00000000000,0x00000000000,0x000000000,0x00000000,0x00000000,0,0,0000000000000000000000000000000000000000000000
110,0x00000000000,0x00000000000,0x24e0d6c83,0x00000000,0x00000000,0,0,00000000000000000000093835b20c0000000000000000
111,0x00000000000,0x00000000000,0x022a002ab,0x1cdc9c64,0x25e5d061,0,0,00000000000000000000008a800aace6e4e3225e5d0610
112,0x00000000000,0x00000000000,0x000000000,0x036302e2,0x00000000,0,0,0000000000000000000000000000001b18171000000000
113,0x00000000000,0x00000000000,0x000000000,0x00000000,0x00000000,0,0,0000000000000000000000000000000000000000000000
114,0x00000000000,0x00000000000,0x24e4d6ca3,0x00000000,0x00000000,0,0,00000000000000000000093935b28c0000000000000000
115,0x00000000000,0x00000000000,0x000000000,0x00000000,0x00000000,0,0,0000000000000000000000000000000000000000000000
116,0x00000000000,0x00000000000,0x000000000,0x00000000,0x00000000,0,0,0000000000000000000000000000000000000000000000
117,0x00000000000,0x00000000000,0x022c002eb,0x03228262,0x26261061,0,0,00000000000000000000008b000bac1914131262610610
118,0x00000000000,0x00000000000,0x24e8d6cc3,0x1cfcdca4,0x00000000,0,0,00000000000000000000093a35b30ce7e6e52000000000
