t,half,imm,connect,dst,src1,src0,mask,optype
237,00,0,01,01101111,00000000,01101111,0,1011
238,00,0,00,00000000,00000000,00000000,0,0000
239,00,0,00,00000000,00000000,00000000,0,0000
240,10,0,10,00111100,00111101,00110000,0,0011
241,00,0,00,00000000,00000000,00000000,0,0000
242,00,0,00,00000000,00000000,00000000,0,0000
243,00,0,01,01110000,00000000,01110001,0,1011
244,10,0,10,00111101,00111101,00110010,0,0011
245,00,0,00,00000000,00000000,00000000,0,0000
246,00,0,00,00000000,00000000,00000000,0,0000
247,00,0,00,00000000,00000000,00000000,0,0000
248,10,0,10,00111110,00111101,00110100,0,0011
249,00,0,01,01110001,00000000,01110011,0,1011
250,00,0,00,00000000,00000000,00000000,0,0000
251,00,0,00,00000000,00000000,00000000,0,0000
252,10,0,10,00111111,00111101,00110110,0,0011
253,00,0,00,00000000,00000000,00000000,0,0000
254,00,0,00,00000000,00000000,00000000,0,0000
255,00,0,01,01110010,00000000,01110101,0,1011
256,10,0,10,10110110,10101001,10100111,0,0011
257,00,0,00,00000000,00000000,00000000,0,0000
258,00,0,00,00000000,00000000,00000000,0,0000
259,00,0,00,00000000,00000000,00000000,0,0000
260,10,0,10,11001000,11001000,11000000,0,0011
261,00,0,01,01110011,00000000,01110111,0,1011
262,00,0,00,00000000,00000000,00000000,0,0000
263,00,0,00,00000000,00000000,00000000,0,0000
264,10,0,10,11001010,11001000,11000001,0,0011
265,00,0,00,00000000,00000000,00000000,0,0000
266,00,0,00,00000000,00000000,00000000,0,0000
267,00,0,01,10001011,00000000,10001001,0,1011
268,10,0,10,11001100,11001000,11000010,0,0011
269,00,0,01,00010111,00000000,00100000,0,1100
270,00,0,01,00011000,00000000,00100001,0,1100
271,00,0,01,00011001,00000000,00100010,0,1100
272,10,0,10,01011000,01011100,01001000,0,0011
273,00,0,01,10001100,00000000,10001011,0,1011
274,00,0,01,00011010,00000000,00100011,0,1100
275,00,0,01,00011011,00000000,00100100,0,1100
276,10,0,10,01011001,01011100,01001010,0,0011
277,00,0,01,00011100,00000000,00100101,0,1100
278,00,0,01,00011101,00000000,00100110,0,1100
279,00,0,01,10001101,00000000,10001101,0,1011
280,10,0,10,01011010,01011100,01001100,0,0011
281,00,0,01,00011110,00000000,00100111,0,1100
282,00,0,00,00000000,00000000,00000000,0,0000
283,00,0,00,00000000,00000000,00000000,0,0000
284,10,0,10,01011011,01011100,01001110,0,0011
285,00,0,01,10001110,00000000,10001111,0,1011
286,00,0,00,00000000,00000000,00000000,0,0000
287,00,0,00,00000000,00000000,00000000,0,0000
288,10,0,10,01011100,01011100,01010000,0,0011
289,00,0,00,00000000,00000000,00000000,0,0000
290,00,0,00,00000000,00000000,00000000,0,0000
291,00,0,01,10001111,00000000,10010001,0,1011
292,10,0,10,01011101,01011100,01010010,0,0011
293,00,0,00,00000000,00000000,00000000,0,0000
294,00,0,00,00000000,00000000,00000000,0,0000
295,00,0,00,00000000,00000000,00000000,0,0000
296,10,0,10,01011110,01011100,01010100,0,0011
297,00,0,01,10010000,00000000,10010011,0,1011
298,00,0,00,00000000,00000000,00000000,0,0000
299,00,0,00,00000000,00000000,00000000,0,0000
300,10,0,10,01011111,01011100,01010110,0,0011
301,00,0,00,00000000,00000000,00000000,0,0000
302,00,0,00,00000000,00000000,00000000,0,0000
303,00,0,01,10010001,00000000,10010101,0,1011
304,10,0,10,11001110,11001000,11000011,0,0011
305,00,0,00,00000000,00000000,00000000,0,0000
306,00,0,00,00000000,00000000,00000000,0,0000
307,00,0,00,00000000,00000000,00000000,0,0000
308,10,0,10,11010000,11001000,11000100,0,0011
309,00,0,01,10010010,00000000,10010111,0,1011
310,00,0,00,00000000,00000000,00000000,0,0000
311,00,0,00,00000000,00000000,00000000,0,0000
312,10,0,10,11010010,11001000,11000101,0,0011
313,00,0,00,00000000,00000000,00000000,0,0000
314,00,0,00,00000000,00000000,00000000,0,0000
315,00,0,01,10101010,00000000,10101001,0,1011
316,10,0,10,11010100,11001000,11000110,0,0011
317,00,0,01,00110110,00000000,01000000,0,1100
318,00,0,01,00110111,00000000,01000001,0,1100
319,00,0,01,00111000,00000000,01000010,0,1100
320,10,0,10,01111000,01111011,01101000,0,0011
321,00,0,01,10101011,00000000,10101011,0,1011
322,00,0,01,00111001,00000000,01000011,0,1100
323,00,0,01,00111010,00000000,01000100,0,1100
324,10,0,10,01111001,01111011,01101010,0,0011
325,00,0,01,00111011,00000000,01000101,0,1100
326,00,0,01,00111100,00000000,01000110,0,1100
327,00,0,01,10101100,00000000,10101101,0,1011
328,10,0,10,01111010,01111011,01101100,0,0011
329,00,0,01,00111101,00000000,01000111,0,1100
330,00,0,00,00000000,00000000,00000000,0,0000
331,00,0,00,00000000,00000000,00000000,0,0000
332,10,0,10,01111011,01111011,01101110,0,0011
333,00,0,01,10101101,00000000,10101111,0,1011
334,00,0,00,00000000,00000000,00000000,0,0000
335,00,0,00,00000000,00000000,00000000,0,0000
336,10,0,10,01111100,01111011,01110000,0,0011
337,00,0,00,00000000,00000000,00000000,0,0000
338,00,0,00,00000000,00000000,00000000,0,0000
339,00,0,01,10101110,00000000,10110001,0,1011
340,10,0,10,01111101,01111011,01110010,0,0011
341,00,0,00,00000000,00000000,00000000,0,0000
342,00,0,00,00000000,00000000,00000000,0,0000
343,00,0,00,00000000,00000000,00000000,0,0000
344,10,0,10,01111110,01111011,01110100,0,0011
345,00,0,01,10101111,00000000,10110011,0,1011
346,00,0,00,00000000,00000000,00000000,0,0000
347,00,0,00,00000000,00000000,00000000,0,0000
348,10,0,10,01111111,01111011,01110110,0,0011
349,00,0,00,00000000,00000000,00000000,0,0000
350,00,0,00,00000000,00000000,00000000,0,0000
351,00,0,01,10110000,00000000,10110101,0,1011
352,10,0,10,11010110,11001000,11000111,0,0011
353,00,0,00,00000000,00000000,00000000,0,0000
354,00,0,00,00000000,00000000,00000000,0,0000
355,00,0,00,00000000,00000000,00000000,0,0000
356,10,0,10,11101000,11100111,11100000,0,0011
357,00,0,01,10110001,00000000,10110111,0,1011
358,00,0,00,00000000,00000000,00000000,0,0000
359,00,0,00,00000000,00000000,00000000,0,0000
360,10,0,10,11101010,11100111,11100001,0,0011
361,00,0,00,00000000,00000000,00000000,0,0000
