t,imm,connect,dst,src1,src0,mask,optype
606,0,0,10111010,10111000,10111001,0,1011
607,0,0,00000000,00000000,00000000,0,0000
608,0,0,00000000,00000000,00000000,0,0000
609,0,0,11001001,11000111,11000110,0,1011
610,0,0,00000000,00000000,00000000,0,0000
611,1,0,10101100,00000100,10101011,0,0010
612,0,0,00000000,00000000,00000000,0,0000
613,1,0,10011110,00000101,10011101,1,0001
614,1,0,10111011,00000110,10111010,0,1111
615,0,0,00000000,00000000,00000000,0,0000
616,0,0,00000000,00000000,00000000,0,0000
617,0,0,11001010,11001000,11001001,0,1011
618,0,0,00000000,00000000,00000000,0,0000
619,0,0,00000000,00000000,00000000,0,0000
620,0,0,00000000,00000000,00000000,0,0000
621,0,0,00000000,00000000,00000000,0,0000
622,0,0,00000000,00000000,00000000,0,0000
623,1,0,10111100,00000100,10111011,0,0010
624,1,0,11001011,00000110,11001010,0,1111
625,0,0,00000000,00000000,00000000,0,0000
626,0,0,00000000,00000000,00000000,0,0000
627,0,0,00000000,00000000,00000000,0,0000
628,0,0,00000000,00000000,00000000,0,0000
629,0,0,00000000,00000000,00000000,0,0000
630,0,0,00000000,00000000,00000000,0,0000
631,1,0,11001100,00000100,11001011,0,0010
632,0,0,11011001,11010111,11010110,0,1011
633,0,0,00000000,00000000,00000000,0,0000
634,0,0,00000000,00000000,00000000,0,0000
635,0,0,00000000,00000000,00000000,0,0000
636,0,0,00000000,00000000,00000000,0,0000
637,1,0,10101110,00000101,10101101,1,0001
638,0,0,00000000,00000000,00000000,0,0000
639,0,0,00000000,00000000,00000000,0,0000
640,0,0,00000000,00000000,00000000,0,0000
641,0,0,00000000,00000000,00000000,0,0000
642,0,0,11011010,11011000,11011001,0,1011
643,0,0,00000000,00000000,00000000,0,0000
644,0,0,00000000,00000000,00000000,0,0000
645,0,0,00000000,00000000,00000000,0,0000
646,0,0,11101001,11100111,11100110,0,1011
647,0,0,00000000,00000000,00000000,0,0000
648,0,0,00000000,00000000,00000000,0,0000
649,1,0,10111110,00000101,10111101,1,0001
650,1,0,11011011,00000110,11011010,0,1111
651,0,0,00000000,00000000,00000000,0,0000
652,0,0,00000000,00000000,00000000,0,0000
653,0,0,00000000,00000000,00000000,0,0000
654,0,0,00000000,00000000,00000000,0,0000
655,0,0,00000000,00000000,00000000,0,0000
656,0,0,00000000,00000000,00000000,0,0000
657,1,0,11001110,00000101,11001101,1,0001
658,1,0,11011100,00000100,11011011,0,0010
659,0,0,00000000,00000000,00000000,0,0000
660,0,0,00000000,00000000,00000000,0,0000
661,0,0,00000000,00000000,00000000,0,0000
662,0,0,00000000,00000000,00000000,0,0000
663,0,0,00000000,00000000,00000000,0,0000
664,0,0,00000000,00000000,00000000,0,0000
665,0,0,00000000,00000000,00000000,0,0000
666,0,0,00100011,00100001,00100000,0,0010
667,0,0,11101010,11101000,11101001,0,1011
668,0,0,00000000,00000000,00000000,0,0000
669,0,0,00000000,00000000,00000000,0,0000
670,0,0,00000000,00000000,00000000,0,0000
671,0,0,00000000,00000000,00000000,0,0000
672,0,0,00000000,00000000,00000000,0,0000
673,0,0,00100100,00100010,00100011,0,0010
674,1,0,11101011,00000110,11101010,0,1111
675,0,0,00000000,00000000,00000000,0,0000
676,0,0,00000000,00000000,00000000,0,0000
677,0,0,00000000,00000000,00000000,0,0000
678,0,0,11111001,11110111,11110110,0,1011
679,0,0,00000000,00000000,00000000,0,0000
680,1,0,00100101,00000110,00100100,0,0001
681,1,0,11101100,00000100,11101011,0,0010
682,0,0,00110011,00110001,00110000,0,0010
683,0,0,00000000,00000000,00000000,0,0000
684,1,0,11011110,00000101,11011101,1,0001
685,0,0,00000000,00000000,00000000,0,0000
686,0,0,00000000,00000000,00000000,0,0000
687,0,0,00000000,00000000,00000000,0,0000
688,0,0,00000000,00000000,00000000,0,0000
689,0,0,00000000,00000000,00000000,0,0000
690,0,0,11111010,11111000,11111001,0,1011
691,0,0,00000000,00000000,00000000,0,0000
692,0,0,00000000,00000000,00000000,0,0000
693,0,0,00000000,00000000,00000000,0,0000
694,0,0,00110100,00110010,00110011,0,0010
695,0,0,00000000,00000000,00000000,0,0000
696,0,0,00000000,00000000,00000000,0,0000
697,1,0,11111011,00000110,11111010,0,1111
698,0,0,00000000,00000000,00000000,0,0000
699,0,0,00000000,00000000,00000000,0,0000
700,0,0,00000000,00000000,00000000,0,0000
701,0,0,00000000,00000000,00000000,0,0000
702,1,0,00110101,00000110,00110100,0,0001
703,0,0,00000000,00000000,00000000,0,0000
704,1,0,11111100,00000100,11111011,0,0010
705,0,0,00000000,00000000,00000000,0,0000
706,0,0,00000000,00000000,00000000,0,0000
707,1,0,11101110,00000101,11101101,1,0001
708,0,0,01000011,01000001,01000000,0,0010
709,0,0,00001001,00000111,00000110,0,1011
710,0,0,00000000,00000000,00000000,0,0000
711,0,0,00000000,00000000,00000000,0,0000
712,0,0,00000000,00000000,00000000,0,0000
713,0,0,00000000,00000000,00000000,0,0000
714,0,0,00000000,00000000,00000000,0,0000
715,0,0,00000000,00000000,00000000,0,0000
716,0,0,00000000,00000000,00000000,0,0000
717,0,0,00000000,00000000,00000000,0,0000
718,0,0,01000100,01000010,01000011,0,0010
719,0,0,01010011,01010001,01010000,0,0010
720,0,0,00000000,00000000,00000000,0,0000
721,0,0,00000000,00000000,00000000,0,0000
722,0,0,00000000,00000000,00000000,0,0000
723,0,0,00000000,00000000,00000000,0,0000
724,0,0,00000000,00000000,00000000,0,0000
725,1,0,01000101,00000110,01000100,0,0001
726,0,0,00000000,00000000,00000000,0,0000
727,0,0,01010100,01010010,01010011,0,0010
728,0,0,00000000,00000000,00000000,0,0000
729,0,0,00000000,00000000,00000000,0,0000
730,1,0,11111110,00000101,11111101,1,0001
731,0,0,00000000,00000000,00000000,0,0000
732,0,0,00000000,00000000,00000000,0,0000
733,0,0,00001010,00001000,00001001,0,1011
734,0,0,00000000,00000000,00000000,0,0000
735,1,0,01010101,00000110,01010100,0,0001
736,0,0,00000000,00000000,00000000,0,0000
737,0,0,00000000,00000000,00000000,0,0000
738,0,0,00000000,00000000,00000000,0,0000
739,0,0,00000000,00000000,00000000,0,0000
740,1,0,00001011,00000110,00001010,0,1111
741,0,0,01100011,01100001,01100000,0,0010
742,0,0,00000000,00000000,00000000,0,0000
743,0,0,00011001,00010111,00010110,0,1011
744,0,0,00000000,00000000,00000000,0,0000
745,0,0,00000000,00000000,00000000,0,0000
746,0,0,00000000,00000000,00000000,0,0000
747,1,0,00001100,00000100,00001011,0,0010
748,0,0,01100100,01100010,01100011,0,0010
749,0,0,00000000,00000000,00000000,0,0000
750,0,0,00011010,00011000,00011001,0,1011
751,0,0,00000000,00000000,00000000,0,0000
752,0,0,00000000,00000000,00000000,0,0000
753,0,0,00000000,00000000,00000000,0,0000
754,0,0,00000000,00000000,00000000,0,0000
755,0,0,00000000,00000000,00000000,0,0000
756,1,0,01100101,00000110,01100100,0,0001
757,1,0,00011011,00000110,00011010,0,1111
758,0,0,01110011,01110001,01110000,0,0010
759,0,0,00000000,00000000,00000000,0,0000
760,0,0,00000000,00000000,00000000,0,0000
761,0,0,00000000,00000000,00000000,0,0000
762,0,0,00000000,00000000,00000000,0,0000
763,0,0,00000000,00000000,00000000,0,0000
764,1,0,00011100,00000100,00011011,0,0010
765,0,0,00000000,00000000,00000000,0,0000
766,0,0,00000000,00000000,00000000,0,0000
767,0,0,00101001,00100111,00100110,0,1011
768,0,0,00000000,00000000,00000000,0,0000
769,0,0,00000000,00000000,00000000,0,0000
770,0,0,00000000,00000000,00000000,0,0000
771,0,0,00000000,00000000,00000000,0,0000
772,0,0,00000000,00000000,00000000,0,0000
773,1,0,00001110,00000101,00001101,1,0001
774,0,0,00101010,00101000,00101001,0,1011
775,0,0,01110100,01110010,01110011,0,0010
776,0,0,00000000,00000000,00000000,0,0000
777,0,0,00000000,00000000,00000000,0,0000
778,0,0,00000000,00000000,00000000,0,0000
779,0,0,00000000,00000000,00000000,0,0000
780,0,0,00000000,00000000,00000000,0,0000
781,1,0,00101011,00000110,00101010,0,1111
782,0,0,00111001,00110111,00110110,0,1011
783,0,0,00000000,00000000,00000000,0,0000
784,1,0,01110101,00000110,01110100,0,0001
785,0,0,00000000,00000000,00000000,0,0000
786,0,0,00000000,00000000,00000000,0,0000
787,0,0,00000000,00000000,00000000,0,0000
788,1,0,00101100,00000100,00101011,0,0010
789,0,0,00000000,00000000,00000000,0,0000
790,0,0,00000000,00000000,00000000,0,0000
791,1,0,00011110,00000101,00011101,1,0001
792,0,0,00111010,00111000,00111001,0,1011
793,0,0,00000000,00000000,00000000,0,0000
794,0,0,00000000,00000000,00000000,0,0000
795,0,0,00000000,00000000,00000000,0,0000
796,0,0,01001001,01000111,01000110,0,1011
797,0,0,10000011,10000001,10000000,0,0010
798,0,0,00000000,00000000,00000000,0,0000
799,1,0,00111011,00000110,00111010,0,1111
800,0,0,00000000,00000000,00000000,0,0000
801,0,0,00000000,00000000,00000000,0,0000
802,0,0,10010011,10010001,10010000,0,0010
803,0,0,01001010,01001000,01001001,0,1011
804,0,0,01011001,01010111,01010110,0,1011
805,0,0,10000100,10000010,10000011,0,0010
806,0,0,10100011,10100001,10100000,0,0010
807,1,0,00111100,00000100,00111011,0,0010
808,0,0,00000000,00000000,00000000,0,0000
809,0,0,10010100,10010010,10010011,0,0010
810,0,0,00000000,00000000,00000000,0,0000
811,1,0,01001011,00000110,01001010,0,1111
812,0,0,01011010,01011000,01011001,0,1011
813,1,0,10000101,00000110,10000100,0,0001
814,1,0,00101110,00000101,00101101,1,0001
815,0,0,10100100,10100010,10100011,0,0010
816,1,0,10010101,00000110,10010100,0,0001
817,0,0,10110011,10110001,10110000,0,0010
818,1,0,01001100,00000100,01001011,0,0010
819,1,0,01011011,00000110,01011010,0,1111
820,0,0,00000000,00000000,00000000,0,0000
821,0,0,00000000,00000000,00000000,0,0000
822,1,0,10100101,00000110,10100100,0,0001
823,0,0,00000000,00000000,00000000,0,0000
824,0,0,10110100,10110010,10110011,0,0010
825,0,0,00000000,00000000,00000000,0,0000
826,0,0,00000000,00000000,00000000,0,0000
827,1,0,01011100,00000100,01011011,0,0010
828,0,0,00000000,00000000,00000000,0,0000
829,0,0,00000000,00000000,00000000,0,0000
830,0,0,00000000,00000000,00000000,0,0000
831,1,0,10110101,00000110,10110100,0,0001
832,0,0,11000011,11000001,11000000,0,0010
833,1,0,00111110,00000101,00111101,1,0001
834,0,0,00000000,00000000,00000000,0,0000
835,0,0,01101001,01100111,01100110,0,1011
836,0,0,00000000,00000000,00000000,0,0000
837,0,0,00000000,00000000,00000000,0,0000
838,0,0,00000000,00000000,00000000,0,0000
839,0,0,00000000,00000000,00000000,0,0000
840,0,0,00000000,00000000,00000000,0,0000
841,0,0,11000100,11000010,11000011,0,0010
842,0,0,00000000,00000000,00000000,0,0000
843,0,0,00000000,00000000,00000000,0,0000
844,1,0,01001110,00000101,01001101,1,0001
845,0,0,00000000,00000000,00000000,0,0000
846,0,0,00000000,00000000,00000000,0,0000
847,0,0,00000000,00000000,00000000,0,0000
848,1,0,11000101,00000110,11000100,0,0001
849,0,0,00000000,00000000,00000000,0,0000
850,0,0,00000000,00000000,00000000,0,0000
851,0,0,00000000,00000000,00000000,0,0000
852,0,0,00000000,00000000,00000000,0,0000
853,1,0,01011110,00000101,01011101,1,0001
854,0,0,00000000,00000000,00000000,0,0000
855,0,0,01101010,01101000,01101001,0,1011
856,0,0,01111001,01110111,01110110,0,1011
857,0,0,00000000,00000000,00000000,0,0000
858,0,0,00000000,00000000,00000000,0,0000
859,0,0,00000000,00000000,00000000,0,0000
860,0,0,00000000,00000000,00000000,0,0000
861,0,0,00000000,00000000,00000000,0,0000
862,1,0,01101011,00000110,01101010,0,1111
863,0,0,01111010,01111000,01111001,0,1011
864,0,0,00000000,00000000,00000000,0,0000
865,0,0,00000000,00000000,00000000,0,0000
866,0,0,00000000,00000000,00000000,0,0000
867,0,0,00000000,00000000,00000000,0,0000
868,0,0,00000000,00000000,00000000,0,0000
869,1,0,01101100,00000100,01101011,0,0010
870,1,0,01111011,00000110,01111010,0,1111
871,0,0,00000000,00000000,00000000,0,0000
872,0,0,00000000,00000000,00000000,0,0000
873,0,0,00000000,00000000,00000000,0,0000
874,0,0,10001001,10000111,10000110,0,1011
875,0,0,00000000,00000000,00000000,0,0000
876,0,0,00000000,00000000,00000000,0,0000
877,1,0,01111100,00000100,01111011,0,0010
878,0,0,11010011,11010001,11010000,0,0010
879,0,0,00000000,00000000,00000000,0,0000
880,0,0,00000000,00000000,00000000,0,0000
881,0,0,00000000,00000000,00000000,0,0000
882,0,0,00000000,00000000,00000000,0,0000
883,0,0,00000000,00000000,00000000,0,0000
884,0,0,00000000,00000000,00000000,0,0000
885,0,0,00000000,00000000,00000000,0,0000
886,0,0,00000000,00000000,00000000,0,0000
887,0,0,00000000,00000000,00000000,0,0000
888,0,0,10001010,10001000,10001001,0,1011
889,0,0,00000000,00000000,00000000,0,0000
890,0,0,00000000,00000000,00000000,0,0000
891,0,0,00000000,00000000,00000000,0,0000
892,0,0,00000000,00000000,00000000,0,0000
893,0,0,00000000,00000000,00000000,0,0000
894,0,0,11010100,11010010,11010011,0,0010
895,1,0,01101110,00000101,01101101,1,0001
896,1,0,10001011,00000110,10001010,0,1111
897,0,0,00000000,00000000,00000000,0,0000
898,0,0,00000000,00000000,00000000,0,0000
899,0,0,00000000,00000000,00000000,0,0000
900,0,0,00000000,00000000,00000000,0,0000
901,1,0,11010101,00000110,11010100,0,0001
902,0,0,00000000,00000000,00000000,0,0000
903,1,0,01111110,00000101,01111101,1,0001
904,1,0,10001100,00000100,10001011,0,0010
905,0,0,00000000,00000000,00000000,0,0000
906,0,0,00000000,00000000,00000000,0,0000
907,0,0,00000000,00000000,00000000,0,0000
908,0,0,00000000,00000000,00000000,0,0000
909,0,0,00000000,00000000,00000000,0,0000
910,0,0,00000000,00000000,00000000,0,0000
911,0,0,00000000,00000000,00000000,0,0000
912,0,0,00000000,00000000,00000000,0,0000
913,0,0,00000000,00000000,00000000,0,0000
914,0,0,10011001,10010111,10010110,0,1011
915,0,0,00000000,00000000,00000000,0,0000
916,0,0,00000000,00000000,00000000,0,0000
917,0,0,00000000,00000000,00000000,0,0000
918,0,0,00000000,00000000,00000000,0,0000
919,0,0,11100011,11100001,11100000,0,0010
920,0,0,00000000,00000000,00000000,0,0000
921,0,0,10011010,10011000,10011001,0,1011
922,0,0,00000000,00000000,00000000,0,0000
923,0,0,00000000,00000000,00000000,0,0000
924,0,0,00000000,00000000,00000000,0,0000
925,0,0,00000000,00000000,00000000,0,0000
926,0,0,10101001,10100111,10100110,0,1011
927,0,0,11100100,11100010,11100011,0,0010
928,1,0,10011011,00000110,10011010,0,1111
929,0,0,00000000,00000000,00000000,0,0000
930,1,0,10001110,00000101,10001101,1,0001
931,0,0,00000000,00000000,00000000,0,0000
932,0,0,11110011,11110001,11110000,0,0010
933,0,0,10101010,10101000,10101001,0,1011
934,1,0,11100101,00000110,11100100,0,0001
935,1,0,10011100,00000100,10011011,0,0010
936,0,0,00000000,00000000,00000000,0,0000
937,0,0,00000000,00000000,00000000,0,0000
938,0,0,10111001,10110111,10110110,0,1011
939,0,0,11110100,11110010,11110011,0,0010
940,1,0,10101011,00000110,10101010,0,1111
941,0,0,00000000,00000000,00000000,0,0000
942,0,0,00000000,00000000,00000000,0,0000
943,0,0,00000000,00000000,00000000,0,0000
944,0,0,00000000,00000000,00000000,0,0000
945,0,0,10111010,10111000,10111001,0,1011
946,0,0,00000000,00000000,00000000,0,0000
947,1,0,10101100,00000100,10101011,0,0010
948,1,0,11110101,00000110,11110100,0,0001
949,0,0,00000000,00000000,00000000,0,0000
950,0,0,00000011,00000001,00000000,0,0010
951,0,0,00000000,00000000,00000000,0,0000
952,1,0,10111011,00000110,10111010,0,1111
953,0,0,00000000,00000000,00000000,0,0000
954,0,0,00000000,00000000,00000000,0,0000
955,0,0,00000000,00000000,00000000,0,0000
956,0,0,00000000,00000000,00000000,0,0000
957,0,0,00000000,00000000,00000000,0,0000
958,0,0,00000100,00000010,00000011,0,0010
959,0,0,00000000,00000000,00000000,0,0000
960,1,0,10111100,00000100,10111011,0,0010
961,1,0,10011110,00000101,10011101,1,0001
962,0,0,00000000,00000000,00000000,0,0000
963,0,0,00000000,00000000,00000000,0,0000
964,0,0,00010011,00010001,00010000,0,0010
965,1,0,00000101,00000110,00000100,0,0001
966,0,0,00000000,00000000,00000000,0,0000
967,0,0,00000000,00000000,00000000,0,0000
968,0,0,00000000,00000000,00000000,0,0000
969,0,0,11001001,11000111,11000110,0,1011
970,0,0,00000000,00000000,00000000,0,0000
971,0,0,00000000,00000000,00000000,0,0000
972,0,0,00000000,00000000,00000000,0,0000
973,1,0,10101110,00000101,10101101,1,0001
974,0,0,00000000,00000000,00000000,0,0000
975,0,0,11011001,11010111,11010110,0,1011
976,0,0,11001010,11001000,11001001,0,1011
977,0,0,00010100,00010010,00010011,0,0010
978,0,0,00000000,00000000,00000000,0,0000
979,0,0,00000000,00000000,00000000,0,0000
980,0,0,00000000,00000000,00000000,0,0000
981,0,0,00100011,00100001,00100000,0,0010
982,0,0,00000000,00000000,00000000,0,0000
983,1,0,11001011,00000110,11001010,0,1111
984,1,0,00010101,00000110,00010100,0,0001
985,0,0,00000000,00000000,00000000,0,0000
986,1,0,10111110,00000101,10111101,1,0001
987,0,0,00110011,00110001,00110000,0,0010
988,0,0,00000000,00000000,00000000,0,0000
989,0,0,00000000,00000000,00000000,0,0000
990,0,0,00000000,00000000,00000000,0,0000
991,0,0,00000000,00000000,00000000,0,0000
992,1,0,11001100,00000100,11001011,0,0010
993,0,0,00000000,00000000,00000000,0,0000
994,0,0,00000000,00000000,00000000,0,0000
995,0,0,00000000,00000000,00000000,0,0000
996,0,0,00100100,00100010,00100011,0,0010
997,0,0,11011010,11011000,11011001,0,1011
998,0,0,00110100,00110010,00110011,0,0010
999,0,0,00000000,00000000,00000000,0,0000
1000,0,0,00000000,00000000,00000000,0,0000
1001,0,0,00000000,00000000,00000000,0,0000
1002,0,0,00000000,00000000,00000000,0,0000
1003,1,0,00100101,00000110,00100100,0,0001
1004,1,0,11011011,00000110,11011010,0,1111
1005,1,0,00110101,00000110,00110100,0,0001
1006,0,0,00000000,00000000,00000000,0,0000
1007,0,0,00000000,00000000,00000000,0,0000
1008,0,0,11101001,11100111,11100110,0,1011
1009,0,0,00000000,00000000,00000000,0,0000
1010,0,0,00000000,00000000,00000000,0,0000
1011,1,0,11011100,00000100,11011011,0,0010
1012,0,0,00000000,00000000,00000000,0,0000
1013,0,0,01000011,01000001,01000000,0,0010
1014,0,0,00000000,00000000,00000000,0,0000
1015,0,0,11101010,11101000,11101001,0,1011
1016,0,0,00000000,00000000,00000000,0,0000
1017,0,0,00000000,00000000,00000000,0,0000
1018,1,0,11001110,00000101,11001101,1,0001
1019,0,0,00000000,00000000,00000000,0,0000
1020,0,0,00000000,00000000,00000000,0,0000
1021,0,0,01000100,01000010,01000011,0,0010
1022,1,0,11101011,00000110,11101010,0,1111
1023,0,0,00000000,00000000,00000000,0,0000
1024,0,0,00000000,00000000,00000000,0,0000
1025,0,0,00000000,00000000,00000000,0,0000
1026,0,0,00000000,00000000,00000000,0,0000
1027,0,0,00000000,00000000,00000000,0,0000
1028,0,0,00000000,00000000,00000000,0,0000
1029,1,0,11101100,00000100,11101011,0,0010
1030,0,0,00000000,00000000,00000000,0,0000
1031,0,0,11111001,11110111,11110110,0,1011
1032,0,0,00000000,00000000,00000000,0,0000
1033,1,0,01000101,00000110,01000100,0,0001
1034,0,0,00000000,00000000,00000000,0,0000
1035,0,0,00000000,00000000,00000000,0,0000
1036,0,0,00000000,00000000,00000000,0,0000
1037,1,0,11011110,00000101,11011101,1,0001
1038,0,0,00000000,00000000,00000000,0,0000
1039,0,0,00000000,00000000,00000000,0,0000
1040,0,0,00000000,00000000,00000000,0,0000
1041,0,0,00000000,00000000,00000000,0,0000
1042,0,0,00000000,00000000,00000000,0,0000
1043,0,0,00000000,00000000,00000000,0,0000
1044,0,0,00000000,00000000,00000000,0,0000
1045,0,0,00000000,00000000,00000000,0,0000
1046,0,0,11111010,11111000,11111001,0,1011
1047,0,0,00000000,00000000,00000000,0,0000
1048,0,0,00000000,00000000,00000000,0,0000
1049,0,0,00000000,00000000,00000000,0,0000
1050,0,0,00000000,00000000,00000000,0,0000
1051,0,0,00000000,00000000,00000000,0,0000
1052,0,0,00000000,00000000,00000000,0,0000
1053,1,0,11111011,00000110,11111010,0,1111
1054,0,0,00000000,00000000,00000000,0,0000
1055,0,0,00000000,00000000,00000000,0,0000
1056,1,0,11101110,00000101,11101101,1,0001
1057,0,0,00001001,00000111,00000110,0,1011
1058,0,0,00000000,00000000,00000000,0,0000
1059,0,0,00000000,00000000,00000000,0,0000
1060,1,0,11111100,00000100,11111011,0,0010
1061,0,0,00000000,00000000,00000000,0,0000
1062,0,0,00000000,00000000,00000000,0,0000
1063,0,0,00000000,00000000,00000000,0,0000
1064,0,0,00001010,00001000,00001001,0,1011
1065,0,0,00000000,00000000,00000000,0,0000
1066,0,0,00000000,00000000,00000000,0,0000
1067,0,0,00000000,00000000,00000000,0,0000
1068,0,0,00011001,00010111,00010110,0,1011
1069,0,0,00000000,00000000,00000000,0,0000
1070,0,0,00000000,00000000,00000000,0,0000
1071,1,0,00001011,00000110,00001010,0,1111
1072,0,0,00000000,00000000,00000000,0,0000
1073,0,0,00000000,00000000,00000000,0,0000
1074,0,0,00000000,00000000,00000000,0,0000
1075,0,0,00011010,00011000,00011001,0,1011
1076,0,0,00000000,00000000,00000000,0,0000
1077,0,0,00000000,00000000,00000000,0,0000
1078,1,0,00001100,00000100,00001011,0,0010
1079,0,0,00000000,00000000,00000000,0,0000
1080,0,0,00000000,00000000,00000000,0,0000
1081,0,0,00000000,00000000,00000000,0,0000
1082,1,0,00011011,00000110,00011010,0,1111
1083,0,0,00000000,00000000,00000000,0,0000
1084,0,0,00000000,00000000,00000000,0,0000
1085,0,0,00000000,00000000,00000000,0,0000
1086,1,0,11111110,00000101,11111101,1,0001
1087,0,0,00000000,00000000,00000000,0,0000
1088,0,0,00101001,00100111,00100110,0,1011
1089,1,0,00011100,00000100,00011011,0,0010
1090,0,0,01010011,01010001,01010000,0,0010
1091,0,0,01100011,01100001,01100000,0,0010
1092,0,0,00000000,00000000,00000000,0,0000
1093,0,0,00000000,00000000,00000000,0,0000
1094,0,0,00000000,00000000,00000000,0,0000
1095,0,0,00101010,00101000,00101001,0,1011
1096,0,0,00000000,00000000,00000000,0,0000
1097,0,0,01010100,01010010,01010011,0,0010
1098,0,0,01100100,01100010,01100011,0,0010
1099,0,0,00000000,00000000,00000000,0,0000
1100,0,0,01110011,01110001,01110000,0,0010
1101,0,0,00000000,00000000,00000000,0,0000
1102,1,0,00101011,00000110,00101010,0,1111
1103,0,0,10000011,10000001,10000000,0,0010
1104,1,0,01010101,00000110,01010100,0,0001
1105,1,0,00001110,00000101,00001101,1,0001
1106,1,0,01100101,00000110,01100100,0,0001
1107,0,0,01110100,01110010,01110011,0,0010
1108,0,0,00000000,00000000,00000000,0,0000
1109,1,0,00101100,00000100,00101011,0,0010
1110,0,0,10000100,10000010,10000011,0,0010
1111,0,0,10010011,10010001,10010000,0,0010
1112,0,0,00000000,00000000,00000000,0,0000
1113,0,0,00000000,00000000,00000000,0,0000
1114,0,0,00000000,00000000,00000000,0,0000
1115,1,0,00011110,00000101,00011101,1,0001
1116,0,0,00000000,00000000,00000000,0,0000
1117,1,0,01110101,00000110,01110100,0,0001
1118,1,0,10000101,00000110,10000100,0,0001
1119,0,0,00111001,00110111,00110110,0,1011
1120,0,0,10010100,10010010,10010011,0,0010
1121,0,0,00000000,00000000,00000000,0,0000
1122,0,0,00000000,00000000,00000000,0,0000
1123,0,0,00000000,00000000,00000000,0,0000
1124,0,0,00000000,00000000,00000000,0,0000
1125,0,0,01001001,01000111,01000110,0,1011
1126,0,0,00000000,00000000,00000000,0,0000
1127,0,0,00111010,00111000,00111001,0,1011
1128,0,0,00000000,00000000,00000000,0,0000
1129,1,0,10010101,00000110,10010100,0,0001
1130,0,0,00000000,00000000,00000000,0,0000
1131,0,0,00000000,00000000,00000000,0,0000
1132,0,0,01001010,01001000,01001001,0,1011
1133,0,0,00000000,00000000,00000000,0,0000
1134,0,0,00000000,00000000,00000000,0,0000
1135,1,0,00101110,00000101,00101101,1,0001
1136,1,0,00111011,00000110,00111010,0,1111
1137,0,0,00000000,00000000,00000000,0,0000
1138,0,0,00000000,00000000,00000000,0,0000
1139,1,0,01001011,00000110,01001010,0,1111
1140,0,0,00000000,00000000,00000000,0,0000
1141,0,0,00000000,00000000,00000000,0,0000
1142,0,0,00000000,00000000,00000000,0,0000
1143,1,0,00111100,00000100,00111011,0,0010
1144,0,0,10100011,10100001,10100000,0,0010
1145,0,0,00000000,00000000,00000000,0,0000
1146,1,0,01001100,00000100,01001011,0,0010
1147,0,0,00000000,00000000,00000000,0,0000
1148,0,0,00000000,00000000,00000000,0,0000
1149,0,0,00000000,00000000,00000000,0,0000
1150,0,0,00000000,00000000,00000000,0,0000
1151,0,0,00000000,00000000,00000000,0,0000
1152,0,0,10100100,10100010,10100011,0,0010
1153,0,0,00000000,00000000,00000000,0,0000
1154,0,0,00000000,00000000,00000000,0,0000
1155,0,0,00000000,00000000,00000000,0,0000
1156,0,0,00000000,00000000,00000000,0,0000
1157,0,0,01011001,01010111,01010110,0,1011
1158,0,0,00000000,00000000,00000000,0,0000
1159,1,0,10100101,00000110,10100100,0,0001
1160,0,0,00000000,00000000,00000000,0,0000
1161,0,0,00000000,00000000,00000000,0,0000
1162,0,0,00000000,00000000,00000000,0,0000
1163,0,0,00000000,00000000,00000000,0,0000
1164,0,0,00000000,00000000,00000000,0,0000
1165,0,0,00000000,00000000,00000000,0,0000
1166,0,0,00000000,00000000,00000000,0,0000
1167,0,0,00000000,00000000,00000000,0,0000
1168,0,0,00000000,00000000,00000000,0,0000
1169,0,0,00000000,00000000,00000000,0,0000
1170,1,0,00111110,00000101,00111101,1,0001
1171,0,0,01011010,01011000,01011001,0,1011
1172,1,0,01001110,00000101,01001101,1,0001
1173,0,0,00000000,00000000,00000000,0,0000
1174,0,0,00000000,00000000,00000000,0,0000
1175,0,0,00000000,00000000,00000000,0,0000
1176,0,0,00000000,00000000,00000000,0,0000
1177,0,0,00000000,00000000,00000000,0,0000
1178,1,0,01011011,00000110,01011010,0,1111
1179,0,0,00000000,00000000,00000000,0,0000
1180,0,0,00000000,00000000,00000000,0,0000
1181,0,0,00000000,00000000,00000000,0,0000
1182,0,0,00000000,00000000,00000000,0,0000
1183,0,0,00000000,00000000,00000000,0,0000
1184,0,0,00000000,00000000,00000000,0,0000
1185,1,0,01011100,00000100,01011011,0,0010
1186,0,0,00000000,00000000,00000000,0,0000
1187,0,0,01101001,01100111,01100110,0,1011
1188,0,0,00000000,00000000,00000000,0,0000
1189,0,0,00000000,00000000,00000000,0,0000
1190,0,0,00000000,00000000,00000000,0,0000
1191,0,0,00000000,00000000,00000000,0,0000
1192,0,0,00000000,00000000,00000000,0,0000
1193,0,0,01111001,01110111,01110110,0,1011
1194,0,0,01101010,01101000,01101001,0,1011
1195,0,0,00000000,00000000,00000000,0,0000
1196,0,0,00000000,00000000,00000000,0,0000
1197,0,0,00000000,00000000,00000000,0,0000
1198,0,0,10110011,10110001,10110000,0,0010
1199,0,0,00000000,00000000,00000000,0,0000
1200,0,0,00000000,00000000,00000000,0,0000
1201,1,0,01101011,00000110,01101010,0,1111
1202,0,0,00000000,00000000,00000000,0,0000
1203,0,0,00000000,00000000,00000000,0,0000
