t,imm,connect,dst,src1,src0,mask,optype
113,0,0,00000000,00000000,00000000,0,0000
114,0,0,00000000,00000000,00000000,0,0000
115,0,0,00000000,00000000,00000000,0,0000
116,0,0,00000000,00000000,00000000,0,0000
117,0,0,00000000,00000000,00000000,0,0000
118,0,0,00000000,00000000,00000000,0,0000
119,0,0,00000000,00000000,00000000,0,0000
120,0,0,00000000,00000000,00000000,0,0000
121,0,0,00000000,00000000,00000000,0,0000
122,0,0,00000000,00000000,00000000,0,0000
123,0,0,00000000,00000000,00000000,0,0000
124,0,0,00000000,00000000,00000000,0,0000
125,0,0,00000000,00000000,00000000,0,0000
126,0,0,00000000,00000000,00000000,0,0000
127,0,0,00000000,00000000,00000000,0,0000
128,0,0,00000000,00000000,00000000,0,0000
129,0,0,00000000,00000000,00000000,0,0000
130,0,0,00000000,00000000,00000000,0,0000
131,0,0,00000000,00000000,00000000,0,0000
132,0,0,00000000,00000000,00000000,0,0000
133,0,0,00000000,00000000,00000000,0,0000
134,0,0,00000000,00000000,00000000,0,0000
135,0,0,00000000,00000000,00000000,0,0000
136,0,0,00000000,00000000,00000000,0,0000
137,0,0,00000000,00000000,00000000,0,0000
138,0,0,00000000,00000000,00000000,0,0000
139,0,0,00000000,00000000,00000000,0,0000
140,0,0,00000000,00000000,00000000,0,0000
141,0,0,00000000,00000000,00000000,0,0000
142,0,0,00000000,00000000,00000000,0,0000
143,0,0,00001011,00001000,00000111,0,0010
144,0,0,00000000,00000000,00000000,0,0000
145,0,0,00000000,00000000,00000000,0,0000
146,0,0,00000000,00000000,00000000,0,0000
147,0,0,00000000,00000000,00000000,0,0000
148,0,0,00000000,00000000,00000000,0,0000
149,0,0,00000000,00000000,00000000,0,0000
150,0,0,00000000,00000000,00000000,0,0000
151,0,0,00000000,00000000,00000000,0,0000
152,0,0,00001100,00001010,00001001,0,0010
153,0,0,00000000,00000000,00000000,0,0000
154,0,0,00000000,00000000,00000000,0,0000
155,0,0,00000000,00000000,00000000,0,0000
156,0,0,00000000,00000000,00000000,0,0000
157,0,0,00000000,00000000,00000000,0,0000
158,0,0,00011011,00011000,00010111,0,0010
159,0,0,00001101,00001100,00001011,0,0010
160,0,0,00000000,00000000,00000000,0,0000
161,0,0,00000000,00000000,00000000,0,0000
162,0,0,00000000,00000000,00000000,0,0000
163,0,0,00000000,00000000,00000000,0,0000
164,0,0,00000000,00000000,00000000,0,0000
165,0,0,00000000,00000000,00000000,0,0000
166,0,0,00011100,00011010,00011001,0,0010
167,0,0,00000000,00000000,00000000,0,0000
168,0,0,00000000,00000000,00000000,0,0000
169,0,0,00000000,00000000,00000000,0,0000
170,0,0,00000000,00000000,00000000,0,0000
171,0,0,00000000,00000000,00000000,0,0000
172,0,0,00000000,00000000,00000000,0,0000
173,0,0,00011101,00011100,00011011,0,0010
174,0,0,00101011,00101000,00100111,0,0010
175,0,0,00000000,00000000,00000000,0,0000
176,0,0,00000000,00000000,00000000,0,0000
177,0,0,00000000,00000000,00000000,0,0000
178,0,0,00000000,00000000,00000000,0,0000
179,0,0,00000000,00000000,00000000,0,0000
180,0,0,00000000,00000000,00000000,0,0000
181,0,0,00000000,00000000,00000000,0,0000
182,0,0,00000000,00000000,00000000,0,0000
183,0,0,00000000,00000000,00000000,0,0000
184,0,0,00000000,00000000,00000000,0,0000
185,0,0,00000000,00000000,00000000,0,0000
186,0,0,00000000,00000000,00000000,0,0000
187,0,0,00000000,00000000,00000000,0,0000
188,0,0,00000000,00000000,00000000,0,0000
189,0,0,00000000,00000000,00000000,0,0000
190,0,0,00000000,00000000,00000000,0,0000
191,0,0,00000000,00000000,00000000,0,0000
192,0,0,00101100,00101010,00101001,0,0010
193,0,0,00001111,00001110,00000110,0,0010
194,0,0,00000000,00000000,00000000,0,0000
195,0,0,00000000,00000000,00000000,0,0000
196,0,0,00000000,00000000,00000000,0,0000
197,0,0,00000000,00000000,00000000,0,0000
198,0,0,00000000,00000000,00000000,0,0000
199,0,0,00101101,00101100,00101011,0,0010
200,0,0,00000000,00000000,00000000,0,0000
201,0,0,00000000,00000000,00000000,0,0000
202,0,0,00011111,00011110,00010110,0,0010
203,0,0,00000000,00000000,00000000,0,0000
204,0,0,00111011,00111000,00110111,0,0010
205,0,0,00000000,00000000,00000000,0,0000
206,0,0,00000000,00000000,00000000,0,0000
207,0,0,00000000,00000000,00000000,0,0000
208,0,0,00000000,00000000,00000000,0,0000
209,0,0,00000000,00000000,00000000,0,0000
210,0,0,00000000,00000000,00000000,0,0000
211,0,0,00000000,00000000,00000000,0,0000
212,0,0,00000100,00000001,00000000,0,0100
213,0,0,00000000,00000000,00000000,0,0000
214,0,0,00000000,00000000,00000000,0,0000
215,0,0,00000000,00000000,00000000,0,0000
216,0,0,00000101,00000011,00000010,0,0100
217,0,0,00000000,00000000,00000000,0,0000
218,0,0,00000000,00000000,00000000,0,0000
219,0,0,00000000,00000000,00000000,0,0000
220,0,0,00000000,00000000,00000000,0,0000
221,0,0,00000000,00000000,00000000,0,0000
222,0,0,00000000,00000000,00000000,0,0000
223,0,0,00000000,00000000,00000000,0,0000
224,0,0,00000110,00000101,00000100,0,0100
225,0,0,00111100,00111010,00111001,0,0010
226,0,0,00010100,00010001,00010000,0,0100
227,0,0,00000000,00000000,00000000,0,0000
228,0,0,00101111,00101110,00100110,0,0010
229,0,0,00000000,00000000,00000000,0,0000
230,0,0,00010101,00010011,00010010,0,0100
231,0,0,00000000,00000000,00000000,0,0000
232,0,0,01001011,01001000,01000111,0,0010
233,0,0,00111101,00111100,00111011,0,0010
234,0,0,00000000,00000000,00000000,0,0000
235,0,0,00000000,00000000,00000000,0,0000
236,0,0,00000000,00000000,00000000,0,0000
237,0,0,00010110,00010101,00010100,0,0100
238,0,0,00000000,00000000,00000000,0,0000
239,0,0,00000000,00000000,00000000,0,0000
240,0,0,00000000,00000000,00000000,0,0000
241,0,0,01001100,01001010,01001001,0,0010
242,0,0,00000000,00000000,00000000,0,0000
243,0,0,00000000,00000000,00000000,0,0000
244,0,0,00000000,00000000,00000000,0,0000
245,0,0,00000000,00000000,00000000,0,0000
246,0,0,00000000,00000000,00000000,0,0000
247,0,0,01011011,01011000,01010111,0,0010
248,0,0,01001101,01001100,01001011,0,0010
249,0,0,00100100,00100001,00100000,0,0100
250,0,0,00000000,00000000,00000000,0,0000
251,0,0,00000000,00000000,00000000,0,0000
252,0,0,00100101,00100011,00100010,0,0100
253,0,0,00000000,00000000,00000000,0,0000
254,0,0,00000000,00000000,00000000,0,0000
255,0,0,01011100,01011010,01011001,0,0010
256,0,0,00000000,00000000,00000000,0,0000
257,0,0,00000000,00000000,00000000,0,0000
258,0,0,00000000,00000000,00000000,0,0000
259,0,0,00100110,00100101,00100100,0,0100
260,0,0,00000000,00000000,00000000,0,0000
261,0,0,00000000,00000000,00000000,0,0000
262,0,0,01011101,01011100,01011011,0,0010
263,0,0,01101011,01101000,01100111,0,0010
264,0,0,00000000,00000000,00000000,0,0000
265,0,0,00000000,00000000,00000000,0,0000
266,0,0,00000000,00000000,00000000,0,0000
267,0,0,00000000,00000000,00000000,0,0000
268,0,0,00000000,00000000,00000000,0,0000
269,0,0,00000000,00000000,00000000,0,0000
270,0,0,00000000,00000000,00000000,0,0000
271,0,0,00000000,00000000,00000000,0,0000
272,0,0,00000000,00000000,00000000,0,0000
273,0,0,00000000,00000000,00000000,0,0000
274,0,0,00000000,00000000,00000000,0,0000
275,0,0,00000000,00000000,00000000,0,0000
276,0,0,00000000,00000000,00000000,0,0000
277,0,0,00000000,00000000,00000000,0,0000
278,0,0,00000000,00000000,00000000,0,0000
279,0,0,00000000,00000000,00000000,0,0000
280,0,0,00000000,00000000,00000000,0,0000
281,0,0,01101100,01101010,01101001,0,0010
282,0,0,00111111,00111110,00110110,0,0010
283,0,0,00000000,00000000,00000000,0,0000
284,0,0,01001111,01001110,01000110,0,0010
285,0,0,00000000,00000000,00000000,0,0000
286,0,0,00000000,00000000,00000000,0,0000
287,0,0,00000000,00000000,00000000,0,0000
288,0,0,01101101,01101100,01101011,0,0010
289,0,0,00000000,00000000,00000000,0,0000
290,0,0,00000000,00000000,00000000,0,0000
291,0,0,01011111,01011110,01010110,0,0010
292,0,0,00000000,00000000,00000000,0,0000
293,0,0,01111011,01111000,01110111,0,0010
294,0,0,00000000,00000000,00000000,0,0000
295,0,0,00000000,00000000,00000000,0,0000
296,0,0,00000000,00000000,00000000,0,0000
297,0,0,00000000,00000000,00000000,0,0000
298,0,0,00000000,00000000,00000000,0,0000
299,0,0,00000000,00000000,00000000,0,0000
300,0,0,00000000,00000000,00000000,0,0000
301,0,0,00110100,00110001,00110000,0,0100
302,0,0,00000000,00000000,00000000,0,0000
303,0,0,00000000,00000000,00000000,0,0000
304,0,0,00000000,00000000,00000000,0,0000
305,0,0,00110101,00110011,00110010,0,0100
306,0,0,00000000,00000000,00000000,0,0000
307,0,0,00000000,00000000,00000000,0,0000
308,0,0,00000000,00000000,00000000,0,0000
309,0,0,01000100,01000001,01000000,0,0100
310,0,0,00000000,00000000,00000000,0,0000
311,0,0,00000000,00000000,00000000,0,0000
312,0,0,00000000,00000000,00000000,0,0000
313,0,0,00110110,00110101,00110100,0,0100
314,0,0,01111100,01111010,01111001,0,0010
315,0,0,01000101,01000011,01000010,0,0100
316,0,0,00000000,00000000,00000000,0,0000
317,0,0,01101111,01101110,01100110,0,0010
318,0,0,00000000,00000000,00000000,0,0000
319,0,0,01010100,01010001,01010000,0,0100
320,0,0,00000000,00000000,00000000,0,0000
321,0,0,10001011,10001000,10000111,0,0010
322,0,0,01111101,01111100,01111011,0,0010
323,0,0,01000110,01000101,01000100,0,0100
324,0,0,00000000,00000000,00000000,0,0000
325,0,0,00000000,00000000,00000000,0,0000
326,0,0,01010101,01010011,01010010,0,0100
327,0,0,00000000,00000000,00000000,0,0000
328,0,0,00000000,00000000,00000000,0,0000
329,0,0,00000000,00000000,00000000,0,0000
330,0,0,10001100,10001010,10001001,0,0010
331,0,0,00000000,00000000,00000000,0,0000
332,0,0,00000000,00000000,00000000,0,0000
333,0,0,01010110,01010101,01010100,0,0100
334,0,0,00000000,00000000,00000000,0,0000
335,0,0,00000000,00000000,00000000,0,0000
336,0,0,10011011,10011000,10010111,0,0010
337,0,0,10001101,10001100,10001011,0,0010
338,0,0,01100100,01100001,01100000,0,0100
339,0,0,00000000,00000000,00000000,0,0000
340,0,0,00000000,00000000,00000000,0,0000
341,0,0,01100101,01100011,01100010,0,0100
342,0,0,00000000,00000000,00000000,0,0000
343,0,0,00000000,00000000,00000000,0,0000
344,0,0,10011100,10011010,10011001,0,0010
345,0,0,00000000,00000000,00000000,0,0000
346,0,0,00000000,00000000,00000000,0,0000
347,0,0,00000000,00000000,00000000,0,0000
348,0,0,01100110,01100101,01100100,0,0100
349,0,0,00000000,00000000,00000000,0,0000
350,0,0,00000000,00000000,00000000,0,0000
351,0,0,10011101,10011100,10011011,0,0010
352,0,0,10101011,10101000,10100111,0,0010
353,0,0,00000000,00000000,00000000,0,0000
354,0,0,00000000,00000000,00000000,0,0000
355,0,0,00000000,00000000,00000000,0,0000
356,0,0,00000000,00000000,00000000,0,0000
357,0,0,00000000,00000000,00000000,0,0000
358,0,0,00000000,00000000,00000000,0,0000
359,0,0,00000000,00000000,00000000,0,0000
360,0,0,00000000,00000000,00000000,0,0000
361,0,0,00000000,00000000,00000000,0,0000
362,0,0,00000000,00000000,00000000,0,0000
363,0,0,00000000,00000000,00000000,0,0000
364,0,0,00000000,00000000,00000000,0,0000
365,0,0,00000000,00000000,00000000,0,0000
366,0,0,00000000,00000000,00000000,0,0000
367,0,0,00000000,00000000,00000000,0,0000
368,0,0,00000000,00000000,00000000,0,0000
369,0,0,00000000,00000000,00000000,0,0000
370,0,0,10101100,10101010,10101001,0,0010
371,0,0,01111111,01111110,01110110,0,0010
372,0,0,00000000,00000000,00000000,0,0000
373,0,0,10001111,10001110,10000110,0,0010
374,0,0,00000000,00000000,00000000,0,0000
375,0,0,00000000,00000000,00000000,0,0000
376,0,0,00000000,00000000,00000000,0,0000
377,0,0,10101101,10101100,10101011,0,0010
378,0,0,00000000,00000000,00000000,0,0000
379,0,0,00000000,00000000,00000000,0,0000
380,0,0,10011111,10011110,10010110,0,0010
381,0,0,00000000,00000000,00000000,0,0000
382,0,0,10111011,10111000,10110111,0,0010
383,0,0,00000000,00000000,00000000,0,0000
384,0,0,00000000,00000000,00000000,0,0000
385,0,0,00000000,00000000,00000000,0,0000
386,0,0,00000000,00000000,00000000,0,0000
387,0,0,00000000,00000000,00000000,0,0000
388,0,0,00000000,00000000,00000000,0,0000
389,0,0,00000000,00000000,00000000,0,0000
390,0,0,01110100,01110001,01110000,0,0100
391,0,0,00000000,00000000,00000000,0,0000
392,0,0,00000000,00000000,00000000,0,0000
393,0,0,00000000,00000000,00000000,0,0000
394,0,0,01110101,01110011,01110010,0,0100
395,0,0,00000000,00000000,00000000,0,0000
396,0,0,00000000,00000000,00000000,0,0000
397,0,0,00000000,00000000,00000000,0,0000
398,0,0,10000100,10000001,10000000,0,0100
399,0,0,00000000,00000000,00000000,0,0000
400,0,0,00000000,00000000,00000000,0,0000
401,0,0,00000000,00000000,00000000,0,0000
402,0,0,01110110,01110101,01110100,0,0100
403,0,0,10111100,10111010,10111001,0,0010
404,0,0,10000101,10000011,10000010,0,0100
405,0,0,00000000,00000000,00000000,0,0000
406,0,0,10101111,10101110,10100110,0,0010
407,0,0,00000000,00000000,00000000,0,0000
408,0,0,10010100,10010001,10010000,0,0100
409,0,0,00000000,00000000,00000000,0,0000
410,0,0,11001011,11001000,11000111,0,0010
411,0,0,10111101,10111100,10111011,0,0010
412,0,0,10000110,10000101,10000100,0,0100
413,0,0,00000000,00000000,00000000,0,0000
414,0,0,00000000,00000000,00000000,0,0000
415,0,0,10010101,10010011,10010010,0,0100
416,0,0,00000000,00000000,00000000,0,0000
417,0,0,00000000,00000000,00000000,0,0000
418,0,0,00000000,00000000,00000000,0,0000
419,0,0,11001100,11001010,11001001,0,0010
420,0,0,00000000,00000000,00000000,0,0000
421,0,0,00000000,00000000,00000000,0,0000
422,0,0,10010110,10010101,10010100,0,0100
423,0,0,00000000,00000000,00000000,0,0000
424,0,0,00000000,00000000,00000000,0,0000
425,0,0,11011011,11011000,11010111,0,0010
426,0,0,11001101,11001100,11001011,0,0010
427,0,0,10100100,10100001,10100000,0,0100
428,0,0,00000000,00000000,00000000,0,0000
429,0,0,00000000,00000000,00000000,0,0000
430,0,0,10100101,10100011,10100010,0,0100
431,0,0,00000000,00000000,00000000,0,0000
432,0,0,00000000,00000000,00000000,0,0000
433,0,0,11011100,11011010,11011001,0,0010
434,0,0,00000000,00000000,00000000,0,0000
435,0,0,00000000,00000000,00000000,0,0000
436,0,0,00000000,00000000,00000000,0,0000
437,0,0,10100110,10100101,10100100,0,0100
438,0,0,00000000,00000000,00000000,0,0000
439,0,0,00000000,00000000,00000000,0,0000
440,0,0,11011101,11011100,11011011,0,0010
441,0,0,11101011,11101000,11100111,0,0010
442,0,0,00000000,00000000,00000000,0,0000
443,0,0,00000000,00000000,00000000,0,0000
444,0,0,00000000,00000000,00000000,0,0000
445,0,0,00000000,00000000,00000000,0,0000
446,0,0,00000000,00000000,00000000,0,0000
447,0,0,00000000,00000000,00000000,0,0000
448,0,0,00000000,00000000,00000000,0,0000
449,0,0,00000000,00000000,00000000,0,0000
450,0,0,00000000,00000000,00000000,0,0000
451,0,0,00000000,00000000,00000000,0,0000
452,0,0,00000000,00000000,00000000,0,0000
453,0,0,00000000,00000000,00000000,0,0000
454,0,0,00000000,00000000,00000000,0,0000
455,0,0,00000000,00000000,00000000,0,0000
456,0,0,00000000,00000000,00000000,0,0000
457,0,0,00000000,00000000,00000000,0,0000
458,0,0,00000000,00000000,00000000,0,0000
459,0,0,11101100,11101010,11101001,0,0010
460,0,0,10111111,10111110,10110110,0,0010
461,0,0,00000000,00000000,00000000,0,0000
462,0,0,11001111,11001110,11000110,0,0010
463,0,0,00000000,00000000,00000000,0,0000
464,0,0,00000000,00000000,00000000,0,0000
465,0,0,00000000,00000000,00000000,0,0000
466,0,0,11101101,11101100,11101011,0,0010
467,0,0,00000000,00000000,00000000,0,0000
468,0,0,00000000,00000000,00000000,0,0000
469,0,0,11011111,11011110,11010110,0,0010
470,0,0,00000000,00000000,00000000,0,0000
471,0,0,11111011,11111000,11110111,0,0010
472,0,0,00000000,00000000,00000000,0,0000
473,0,0,00000000,00000000,00000000,0,0000
474,0,0,00000000,00000000,00000000,0,0000
475,0,0,00000000,00000000,00000000,0,0000
476,0,0,00000000,00000000,00000000,0,0000
477,0,0,00000000,00000000,00000000,0,0000
478,0,0,00000000,00000000,00000000,0,0000
479,0,0,10110100,10110001,10110000,0,0100
480,0,0,00000000,00000000,00000000,0,0000
481,0,0,00000000,00000000,00000000,0,0000
482,0,0,00000000,00000000,00000000,0,0000
483,0,0,10110101,10110011,10110010,0,0100
484,0,0,00000000,00000000,00000000,0,0000
485,0,0,00000000,00000000,00000000,0,0000
486,0,0,00000000,00000000,00000000,0,0000
487,0,0,11000100,11000001,11000000,0,0100
488,0,0,00000000,00000000,00000000,0,0000
489,0,0,00000000,00000000,00000000,0,0000
490,0,0,00000000,00000000,00000000,0,0000
491,0,0,10110110,10110101,10110100,0,0100
492,0,0,11111100,11111010,11111001,0,0010
493,0,0,11000101,11000011,11000010,0,0100
494,0,0,00000000,00000000,00000000,0,0000
495,0,0,11101111,11101110,11100110,0,0010
496,0,0,00000000,00000000,00000000,0,0000
497,0,0,11010100,11010001,11010000,0,0100
498,0,0,00000000,00000000,00000000,0,0000
499,0,0,00001011,00001000,00000111,0,0010
500,0,0,11111101,11111100,11111011,0,0010
501,0,0,11000110,11000101,11000100,0,0100
502,0,0,00000000,00000000,00000000,0,0000
503,0,0,00000000,00000000,00000000,0,0000
504,0,0,11010101,11010011,11010010,0,0100
505,0,0,00000000,00000000,00000000,0,0000
506,0,0,00000000,00000000,00000000,0,0000
507,0,0,00000000,00000000,00000000,0,0000
508,0,0,00001100,00001010,00001001,0,0010
509,0,0,00000000,00000000,00000000,0,0000
510,0,0,00000000,00000000,00000000,0,0000
511,0,0,11010110,11010101,11010100,0,0100
512,0,0,00000000,00000000,00000000,0,0000
513,0,0,00000000,00000000,00000000,0,0000
514,0,0,00011011,00011000,00010111,0,0010
515,0,0,00001101,00001100,00001011,0,0010
516,0,0,11100100,11100001,11100000,0,0100
517,0,0,00000000,00000000,00000000,0,0000
518,0,0,00000000,00000000,00000000,0,0000
519,0,0,11100101,11100011,11100010,0,0100
520,0,0,00000000,00000000,00000000,0,0000
521,0,0,00000000,00000000,00000000,0,0000
522,0,0,00011100,00011010,00011001,0,0010
523,0,0,00000000,00000000,00000000,0,0000
524,0,0,00000000,00000000,00000000,0,0000
525,0,0,00000000,00000000,00000000,0,0000
526,0,0,11100110,11100101,11100100,0,0100
527,0,0,00000000,00000000,00000000,0,0000
528,0,0,00000000,00000000,00000000,0,0000
529,0,0,00011101,00011100,00011011,0,0010
530,0,0,00101011,00101000,00100111,0,0010
531,0,0,00000000,00000000,00000000,0,0000
532,0,0,00000000,00000000,00000000,0,0000
533,0,0,00000000,00000000,00000000,0,0000
534,0,0,00000000,00000000,00000000,0,0000
535,0,0,00000000,00000000,00000000,0,0000
536,0,0,00000000,00000000,00000000,0,0000
537,0,0,00000000,00000000,00000000,0,0000
538,0,0,00000000,00000000,00000000,0,0000
539,0,0,00000000,00000000,00000000,0,0000
540,0,0,00000000,00000000,00000000,0,0000
541,0,0,00000000,00000000,00000000,0,0000
542,0,0,00000000,00000000,00000000,0,0000
543,0,0,00000000,00000000,00000000,0,0000
544,0,0,00000000,00000000,00000000,0,0000
545,0,0,00000000,00000000,00000000,0,0000
546,0,0,00000000,00000000,00000000,0,0000
547,0,0,00000000,00000000,00000000,0,0000
548,0,0,00101100,00101010,00101001,0,0010
549,0,0,11111111,11111110,11110110,0,0010
550,0,0,00000000,00000000,00000000,0,0000
551,0,0,00001111,00001110,00000110,0,0010
552,0,0,00000000,00000000,00000000,0,0000
553,0,0,00000000,00000000,00000000,0,0000
554,0,0,00000000,00000000,00000000,0,0000
555,0,0,00101101,00101100,00101011,0,0010
556,0,0,00000000,00000000,00000000,0,0000
557,0,0,00000000,00000000,00000000,0,0000
558,0,0,00011111,00011110,00010110,0,0010
559,0,0,00000000,00000000,00000000,0,0000
560,0,0,00111011,00111000,00110111,0,0010
561,0,0,00000000,00000000,00000000,0,0000
562,0,0,00000000,00000000,00000000,0,0000
563,0,0,00000000,00000000,00000000,0,0000
564,0,0,00000000,00000000,00000000,0,0000
565,0,0,00000000,00000000,00000000,0,0000
566,0,0,00000000,00000000,00000000,0,0000
567,0,0,00000000,00000000,00000000,0,0000
568,0,0,11110100,11110001,11110000,0,0100
569,0,0,00000000,00000000,00000000,0,0000
570,0,0,00000000,00000000,00000000,0,0000
571,0,0,00000000,00000000,00000000,0,0000
572,0,0,11110101,11110011,11110010,0,0100
573,0,0,00000000,00000000,00000000,0,0000
574,0,0,00000000,00000000,00000000,0,0000
575,0,0,00000000,00000000,00000000,0,0000
576,0,0,00000100,00000001,00000000,0,0100
577,0,0,00000000,00000000,00000000,0,0000
578,0,0,00000000,00000000,00000000,0,0000
579,0,0,00000000,00000000,00000000,0,0000
580,0,0,11110110,11110101,11110100,0,0100
581,0,0,00111100,00111010,00111001,0,0010
582,0,0,00000101,00000011,00000010,0,0100
583,0,0,00000000,00000000,00000000,0,0000
584,0,0,00101111,00101110,00100110,0,0010
585,0,0,00000000,00000000,00000000,0,0000
586,0,0,00010100,00010001,00010000,0,0100
587,0,0,00000000,00000000,00000000,0,0000
588,0,0,01001011,01001000,01000111,0,0010
589,0,0,00111101,00111100,00111011,0,0010
590,0,0,00000110,00000101,00000100,0,0100
591,0,0,00000000,00000000,00000000,0,0000
592,0,0,00000000,00000000,00000000,0,0000
593,0,0,00010101,00010011,00010010,0,0100
594,0,0,00000000,00000000,00000000,0,0000
595,0,0,00000000,00000000,00000000,0,0000
596,0,0,00000000,00000000,00000000,0,0000
597,0,0,01001100,01001010,01001001,0,0010
598,0,0,00000000,00000000,00000000,0,0000
599,0,0,00000000,00000000,00000000,0,0000
600,0,0,00010110,00010101,00010100,0,0100
601,0,0,00000000,00000000,00000000,0,0000
602,0,0,00000000,00000000,00000000,0,0000
603,0,0,01011011,01011000,01010111,0,0010
604,0,0,01001101,01001100,01001011,0,0010
605,0,0,00100100,00100001,00100000,0,0100
