t,half,imm,connect,dst,src1,src0,mask,optype
344,00,0,00,00000000,00000000,00000000,0,0000
345,00,0,00,00000000,00000000,00000000,0,0000
346,00,0,00,00000000,00000000,00000000,0,0000
347,00,0,00,00000000,00000000,00000000,0,0000
348,00,0,00,00000000,00000000,00000000,0,0000
349,00,0,01,10010000,00000000,00101100,0,1100
350,00,0,01,10010001,00000000,00101101,0,1100
351,00,0,01,10010010,00000000,00101110,0,1100
352,00,0,01,10010011,00000000,00101111,0,1100
353,00,0,00,00000000,00000000,00000000,0,0000
354,00,0,00,00000000,00000000,00000000,0,0000
355,00,0,00,00000000,00000000,00000000,0,0000
356,00,0,00,00000000,00000000,00000000,0,0000
357,00,0,00,00000000,00000000,00000000,0,0000
358,00,0,01,11001001,00000000,10011001,0,1011
359,00,0,00,00000000,00000000,00000000,0,0000
360,00,0,00,00000000,00000000,00000000,0,0000
361,00,0,00,00000000,00000000,00000000,0,0000
362,00,0,01,11001010,00000000,10011011,0,1011
363,00,0,00,00000000,00000000,00000000,0,0000
364,00,0,00,00000000,00000000,00000000,0,0000
365,00,0,01,10100000,00000000,00111000,0,1100
366,00,0,01,11010111,00000000,10100001,0,1011
367,00,0,01,10100001,00000000,00111001,0,1100
368,00,0,01,10100010,00000000,00111010,0,1100
369,00,0,01,10100011,00000000,00111011,0,1100
370,00,0,01,11011000,00000000,10100011,0,1011
371,00,0,00,00000000,00000000,00000000,0,0000
372,00,0,00,00000000,00000000,00000000,0,0000
373,00,0,00,00000000,00000000,00000000,0,0000
374,00,0,01,11011001,00000000,10100101,0,1011
375,00,0,00,00000000,00000000,00000000,0,0000
376,00,0,00,00000000,00000000,00000000,0,0000
377,00,0,00,00000000,00000000,00000000,0,0000
378,00,0,01,11011010,00000000,10100111,0,1011
379,00,0,00,00000000,00000000,00000000,0,0000
380,00,0,00,00000000,00000000,00000000,0,0000
381,00,0,00,00000000,00000000,00000000,0,0000
382,00,0,01,11100111,00000000,10101101,0,1011
383,00,0,01,10110000,00000000,01000100,0,1100
384,00,0,01,10110001,00000000,01000101,0,1100
385,00,0,01,10110010,00000000,01000110,0,1100
386,00,0,01,11101000,00000000,10101111,0,1011
387,00,0,00,00000000,00000000,00000000,0,0000
388,00,0,01,10110011,00000000,01000111,0,1100
389,00,0,00,00000000,00000000,00000000,0,0000
390,00,0,01,11101001,00000000,10110001,0,1011
391,00,0,00,00000000,00000000,00000000,0,0000
392,00,0,00,00000000,00000000,00000000,0,0000
393,00,0,00,00000000,00000000,00000000,0,0000
394,00,0,01,11101010,00000000,10110011,0,1011
395,00,0,10,10111100,11110110,10110110,0,0011
396,00,0,10,10111110,11110110,10110111,0,0011
397,00,0,10,11000100,00000110,11000000,0,0011
398,00,0,01,11110111,00000000,10111001,0,1011
399,00,0,10,11000110,00000110,11000001,0,0011
400,00,0,10,11001000,00000110,11000010,0,0011
401,00,0,10,11001010,00000110,11000011,0,0011
402,00,0,01,11111000,00000000,10111011,0,1011
403,00,0,10,11010000,00010110,11001100,0,0011
404,00,0,10,11010010,00010110,11001101,0,0011
405,00,0,10,11010100,00010110,11001110,0,0011
406,00,0,00,00000000,00000000,00000000,0,0000
407,00,0,10,11010110,00010110,11001111,0,0011
408,00,0,10,11011100,00100110,11011000,0,0011
409,00,0,10,11011110,00100110,11011001,0,0011
410,00,0,00,00000000,00000000,00000000,0,0000
411,00,0,00,00000000,00000000,00000000,0,0000
412,00,0,00,00000000,00000000,00000000,0,0000
413,00,0,00,00000000,00000000,00000000,0,0000
414,00,0,00,00000000,00000000,00000000,0,0000
415,00,0,00,00000000,00000000,00000000,0,0000
416,00,0,00,00000000,00000000,00000000,0,0000
417,00,0,00,00000000,00000000,00000000,0,0000
418,00,0,00,00000000,00000000,00000000,0,0000
419,00,0,00,00000000,00000000,00000000,0,0000
420,00,0,00,00000000,00000000,00000000,0,0000
421,00,0,01,11000000,00000000,01010000,0,1100
422,00,0,01,11000001,00000000,01010001,0,1100
423,00,0,01,11000010,00000000,01010010,0,1100
424,00,0,01,11000011,00000000,01010011,0,1100
425,00,0,00,00000000,00000000,00000000,0,0000
426,00,0,00,00000000,00000000,00000000,0,0000
427,00,0,00,00000000,00000000,00000000,0,0000
428,00,0,00,00000000,00000000,00000000,0,0000
429,00,0,00,00000000,00000000,00000000,0,0000
430,00,0,01,11111001,00000000,10111101,0,1011
431,00,0,00,00000000,00000000,00000000,0,0000
432,00,0,00,00000000,00000000,00000000,0,0000
433,00,0,00,00000000,00000000,00000000,0,0000
434,00,0,01,11111010,00000000,10111111,0,1011
435,00,0,00,00000000,00000000,00000000,0,0000
436,00,0,00,00000000,00000000,00000000,0,0000
437,00,0,01,11010000,00000000,01011100,0,1100
438,00,0,01,00000111,00000000,11000101,0,1011
439,00,0,01,11010001,00000000,01011101,0,1100
440,00,0,01,11010010,00000000,01011110,0,1100
441,00,0,01,11010011,00000000,01011111,0,1100
442,00,0,01,00001000,00000000,11000111,0,1011
443,00,0,00,00000000,00000000,00000000,0,0000
444,00,0,00,00000000,00000000,00000000,0,0000
445,00,0,00,00000000,00000000,00000000,0,0000
446,00,0,01,00001001,00000000,11001001,0,1011
447,00,0,00,00000000,00000000,00000000,0,0000
448,00,0,00,00000000,00000000,00000000,0,0000
449,00,0,00,00000000,00000000,00000000,0,0000
450,00,0,01,00001010,00000000,11001011,0,1011
451,00,0,00,00000000,00000000,00000000,0,0000
452,00,0,00,00000000,00000000,00000000,0,0000
453,00,0,00,00000000,00000000,00000000,0,0000
454,00,0,01,00010111,00000000,11010001,0,1011
455,00,0,01,11100000,00000000,01101000,0,1100
456,00,0,01,11100001,00000000,01101001,0,1100
457,00,0,01,11100010,00000000,01101010,0,1100
458,00,0,01,00011000,00000000,11010011,0,1011
459,00,0,00,00000000,00000000,00000000,0,0000
460,00,0,01,11100011,00000000,01101011,0,1100
461,00,0,00,00000000,00000000,00000000,0,0000
462,00,0,01,00011001,00000000,11010101,0,1011
463,00,0,00,00000000,00000000,00000000,0,0000
464,00,0,00,00000000,00000000,00000000,0,0000
465,00,0,00,00000000,00000000,00000000,0,0000
466,00,0,01,00011010,00000000,11010111,0,1011
467,00,0,10,11100000,00100110,11011010,0,0011
468,00,0,10,11100010,00100110,11011011,0,0011
469,00,0,10,11101000,00110110,11100100,0,0011
470,00,0,01,00100111,00000000,11011101,0,1011
471,00,0,10,11101010,00110110,11100101,0,0011
472,00,0,10,11101100,00110110,11100110,0,0011
473,00,0,10,11101110,00110110,11100111,0,0011
474,00,0,01,00101000,00000000,11011111,0,1011
475,00,0,10,11110100,01000110,11110000,0,0011
476,00,0,10,11110110,01000110,11110001,0,0011
477,00,0,10,11111000,01000110,11110010,0,0011
478,00,0,00,00000000,00000000,00000000,0,0000
479,00,0,10,11111010,01000110,11110011,0,0011
480,00,0,10,00000000,01010110,11111100,0,0011
481,00,0,10,00000010,01010110,11111101,0,0011
482,00,0,00,00000000,00000000,00000000,0,0000
483,00,0,00,00000000,00000000,00000000,0,0000
484,00,0,00,00000000,00000000,00000000,0,0000
485,00,0,00,00000000,00000000,00000000,0,0000
486,00,0,00,00000000,00000000,00000000,0,0000
487,00,0,00,00000000,00000000,00000000,0,0000
488,00,0,00,00000000,00000000,00000000,0,0000
489,00,0,00,00000000,00000000,00000000,0,0000
490,00,0,00,00000000,00000000,00000000,0,0000
491,00,0,00,00000000,00000000,00000000,0,0000
492,00,0,00,00000000,00000000,00000000,0,0000
493,00,0,01,11110000,00000000,01110100,0,1100
494,00,0,01,11110001,00000000,01110101,0,1100
